key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
30077,"InstanceContentType#1",1,120,"le Monastère d'Orbonne","","music/ex2/BGM_EX2_Rti_26.scd","music/ex2/BGM_EX2_Rti_34.scd","ex2/dunrti/dunrti3a110/dunrti3a110",7724987,636,0,False,"","","BNpcBase#0","Clear the Jungle's Plea","The Mist I sensed before─the aether─its flow is much stronger now. It is almost as if the guardians we defeated were somehow preventing its escape...",0,0,0,0,50,0,0,40,20,0,0,0,0,0,0,0,0,0,0,10,20,30,0,0,0,0,0,0,0,0,0,160,100,0,"InstanceContentBuff#0","",-1,0,4,28,14,False
30078,"InstanceContentType#0",0,60,"","","","music/ffxiv/BGM_System_WinLoop.scd","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35000,"InstanceContentType#0",0,60,"","","","music/ffxiv/BGM_System_WinLoop.scd","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35001,"InstanceContentType#13",0,30,"Début du spectacle","","","music/ffxiv/BGM_System_WinLoop.scd","",0,610,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35002,"InstanceContentType#13",0,30,"Puddings à la mode","","","music/ffxiv/BGM_System_WinLoop.scd","",0,612,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35003,"InstanceContentType#13",0,30,"Zipacna, le premier obstacle","","","music/ffxiv/BGM_System_WinLoop.scd","",0,613,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35004,"InstanceContentType#13",0,30,"Kreios, le destructeur d'acier","","","music/ffxiv/BGM_System_WinLoop.scd","",0,614,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35005,"InstanceContentType#13",0,30,"La fratrie des gilkhélones","","","music/ffxiv/BGM_System_WinLoop.scd","",0,615,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35006,"InstanceContentType#13",0,30,"Vengeance aveugle","","","music/ffxiv/BGM_System_WinLoop.scd","",0,616,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35007,"InstanceContentType#13",0,30,"Pure attaque cardiaque","","","music/ffxiv/BGM_System_WinLoop.scd","",0,617,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35008,"InstanceContentType#13",0,30,"Crocs bleus et crocs rouges","","","music/ffxiv/BGM_System_WinLoop.scd","",0,618,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35009,"InstanceContentType#13",0,30,"Guimauve, le goût de l'arc-en-ciel","","","music/ffxiv/BGM_System_WinLoop.scd","",0,619,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35010,"InstanceContentType#13",0,30,"Crom Dubh, roi des idoles","","","music/ffxiv/BGM_System_WinLoop.scd","",0,620,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35011,"InstanceContentType#13",0,30,"Les courtes mèches","","","music/ffxiv/BGM_System_WinLoop.scd","",0,621,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35012,"InstanceContentType#13",0,30,"Hydnora, la plante parasite","","","music/ffxiv/BGM_System_WinLoop.scd","",0,622,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35013,"InstanceContentType#13",0,30,"La mystérieuse Carmilla","","","music/ffxiv/BGM_System_WinLoop.scd","",0,623,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35014,"InstanceContentType#13",0,30,"La mort n'a pas d'ami","","","music/ffxiv/BGM_System_WinLoop.scd","",0,624,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35015,"InstanceContentType#13",0,30,"La sphère bestiale, une menace allagoise","","","music/ffxiv/BGM_System_WinLoop.scd","",0,625,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35016,"InstanceContentType#13",0,30,"Tikbalang, bras tout-puissant","","","music/ffxiv/BGM_System_WinLoop.scd","",0,626,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35017,"InstanceContentType#13",0,30,"Kreios plie, mais ne rompt pas","","","music/ffxiv/BGM_System_WinLoop.scd","",0,627,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35018,"InstanceContentType#13",0,30,"Rencontre explosive","","","music/ffxiv/BGM_System_WinLoop.scd","",0,628,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35019,"InstanceContentType#13",0,30,"Miroir, mon beau miroir","","","music/ffxiv/BGM_System_WinLoop.scd","",0,629,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35020,"InstanceContentType#13",0,30,"Duo de choc<Indent/>: Orthros et maître Typhon","","","music/ffxiv/BGM_System_WinLoop.scd","",0,630,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35021,"InstanceContentType#13",0,30,"La chimèrique colère d'Apademak","","","music/ffxiv/BGM_System_WinLoop.scd","",0,631,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35022,"InstanceContentType#13",0,30,"L'histoire détonante de Papi bombo","","","music/ffxiv/BGM_System_WinLoop.scd","",0,632,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35023,"InstanceContentType#13",0,30,"Kronprinz béhémoth, le prince héritier","","","music/ffxiv/BGM_System_WinLoop.scd","",0,633,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35024,"InstanceContentType#13",0,30,"Epilogi, l'étrange marionnettiste","","","music/ffxiv/BGM_System_WinLoop.scd","",0,634,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35025,"InstanceContentType#13",0,30,"L'abominable Azulmagia","","","music/ffxiv/BGM_System_WinLoop.scd","",0,635,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
35026,"InstanceContentType#0",0,60,"","","","music/ffxiv/BGM_System_WinLoop.scd","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
40000,"InstanceContentType#0",0,60,"","","","music/ffxiv/BGM_System_WinLoop.scd","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
40001,"InstanceContentType#5",0,30,"The Fold","The Fold (nv 30)",,"music/ffxiv/BGM_Null.scd","",0,121,1,False,"","","BNpcBase#0","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,2,0,0,0,False
40002,"InstanceContentType#0",0,0,"","","","","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,False
40003,"InstanceContentType#0",0,0,"","","","","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,False
40004,"InstanceContentType#0",0,0,"","","","","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,False
40005,"InstanceContentType#0",0,0,"","","","","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,False
40006,"InstanceContentType#0",0,0,"","","","","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,False
40007,"InstanceContentType#0",0,0,"","","","","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,False
40008,"InstanceContentType#5",0,6,"The Feast (4x4/en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment)","","music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,143,8,False,"","","BNpcBase#0","","",8,0,0,0,0,0,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","the Fold",-1,2,0,0,0,False
40009,"InstanceContentType#0",0,0,"","","","","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,False
40010,"InstanceContentType#5",0,6,"The Feast (4x4/classé)","","music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,145,10,False,"","","BNpcBase#0","","",10,0,0,0,0,0,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","the Fold",-1,1,0,0,0,False
40011,"InstanceContentType#0",0,0,"","","","","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,False
40012,"InstanceContentType#5",0,6,"★The Feast (4x4/équipe préformée)","★The Feast (4x4/4 joueurs)","music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,185,11,False,"","","BNpcBase#0","","",998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,1,0,0,0,False
40013,"InstanceContentType#0",0,0,"","","","","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,False
40014,"InstanceContentType#5",0,6,"The Feast (personnalisé/Festin des loups)","","music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,201,13,False,"","","BNpcBase#0","","",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","the Fold",-1,2,0,0,0,False
40015,"InstanceContentType#0",0,0,"","","","","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,False
40016,"InstanceContentType#5",0,6,"The Feast (4x4/en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment)","","music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,228,15,False,"","","BNpcBase#0","","",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40008,"InstanceContentBuff#0","the Fold",-1,2,0,0,0,False
40017,"InstanceContentType#0",0,0,"","","","","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,False
40018,"InstanceContentType#5",0,6,"The Feast (4x4/classé)","","music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,230,17,False,"","","BNpcBase#0","","",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40010,"InstanceContentBuff#0","the Fold",-1,1,0,0,0,False
40019,"InstanceContentType#0",0,0,"","","","","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,False
40020,"InstanceContentType#0",0,0,"","","","","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,False
40021,"InstanceContentType#5",0,6,"The Feast (personnalisé/Pré-de-lichen)","","music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,233,20,False,"","","BNpcBase#0","","",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","the Fold",-1,2,0,0,0,False
40022,"InstanceContentType#5",0,6,"The Feast (classé/équipe JcJ)","","music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,476,21,False,"","","BNpcBase#0","","",21,0,0,0,0,0,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","the Fold",-1,1,0,0,0,False
40023,"InstanceContentType#5",0,6,"The Feast (classé)","","music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,478,22,False,"","","BNpcBase#0","","",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40010,"InstanceContentBuff#0","the Fold",-1,1,0,0,0,False
40024,"InstanceContentType#5",0,6,"The Feast (en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment)","","music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,479,23,False,"","","BNpcBase#0","","",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40008,"InstanceContentBuff#0","the Fold",-1,2,0,0,0,False
40025,"InstanceContentType#5",0,6,"The Feast (personnalisé/Tour de Cristal)","","music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,480,24,False,"","","BNpcBase#0","","",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","the Fold",-1,2,0,0,0,False
40026,"InstanceContentType#5",0,6,"The Feast (personnalisé/équipe JcJ/Tour de Cristal)","","music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,580,25,False,"","","BNpcBase#0","","",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","the Fold",-1,2,0,0,0,False
40027,"InstanceContentType#0",0,60,"","","","music/ffxiv/BGM_System_WinLoop.scd","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
50000,"InstanceContentType#0",0,60,"","","","music/ffxiv/BGM_System_WinLoop.scd","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
50001,"InstanceContentType#6",0,20,"les Ruines frontalières (annexion)","les Ruines frontalières (annexion)","","music/ffxiv/BGM_System_WinLoop.scd","",0,127,0,False,"","","BNpcBase#0","","",7,0,0,0,0,0,50,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",-1,3,0,0,0,False
50002,"InstanceContentType#0",0,0,"","","","","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,False
50003,"InstanceContentType#0",0,0,"","","","","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,False
50004,"InstanceContentType#6",0,20,"le Rocher des tréfonds (invasion)","le Rocher des tréfonds (invasion)","","music/ffxiv/BGM_System_WinLoop.scd","",0,130,0,False,"","","BNpcBase#0","<Highlight>StringParameter(1)</Highlight>
<Switch(IntegerParameter(2))><Case(1)>Rank B</Case><Case(2)>Rank A</Case><Case(3)>Rank S</Case></Switch>
<Switch(IntegerParameter(3))><Case(1)>Unoccupied</Case><Case(2)>Occupied <Gui(51)/></Case><Case(3)>Occupied <Gui(52)/></Case><Case(4)>Occupied <Gui(53)/></Case></Switch>
Data Remaining: <Value>IntegerParameter(4)</Value>%","<Highlight>StringParameter(1)</Highlight>
<Switch(IntegerParameter(2))><Case(1)>Rank B</Case><Case(2)>Rank A</Case><Case(3)>Rank S</Case></Switch>
<Switch(IntegerParameter(3))><Case(1)>Unoccupied</Case><Case(2)>Occupied <Gui(51)/></Case><Case(3)>Occupied <Gui(52)/></Case><Case(4)>Occupied <Gui(53)/></Case></Switch>
Data Remaining: <Value>IntegerParameter(4)</Value>%",20,0,0,0,0,0,50,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","the Borderland Ruins (Secure)",-1,3,0,0,0,False
50005,"InstanceContentType#6",0,20,"les Champs de la Gloire (brise-glace)","les Champs de la Gloire (brise-glace)","","music/ffxiv/BGM_System_WinLoop.scd","",0,180,0,False,"","","BNpcBase#0","<Switch(IntegerParameter(3))><Case(1)>Unoccupied</Case><Case(2)>Occupied <Gui(51)/></Case><Case(3)>Occupied <Gui(52)/></Case><Case(4)>Occupied <Gui(53)/></Case></Switch>","<Highlight>StringParameter(1)</Highlight>
<If(Equal(IntegerParameter(2),0))>Deactivated<Else/>Ice Strength: <Value>IntegerParameter(2)</Value>%</If>",21,0,0,0,0,0,50,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","the Borderland Ruins (Secure)",-1,3,0,0,0,False
50006,"InstanceContentType#0",0,60,"","","","music/ffxiv/BGM_System_WinLoop.scd","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
51000,"InstanceContentType#0",0,0,"","","","","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,False
51001,"InstanceContentType#12",0,20,"Astragalos (machinerie)","Astragalos (machinerie)","","music/ffxiv/BGM_System_WinLoop.scd","",0,277,0,False,"","","BNpcBase#0","","",22,0,0,0,0,0,50,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
51002,"InstanceContentType#12",0,20,"Gorge dérobée (machinerie)","Gorge dérobée (machinerie)","","music/ffxiv/BGM_System_WinLoop.scd","",0,599,0,False,"","","BNpcBase#0","","",22,0,0,0,0,0,50,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
51003,"InstanceContentType#0",0,0,"","","","","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,False
55000,"InstanceContentType#0",0,60,"","","","music/ffxiv/BGM_System_WinLoop.scd","",0,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
55001,"InstanceContentType#10",0,60,"l'Aquapole","","music/ffxiv/BGM_Con_Teikoku_01_Sido.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/trehnt/trehnt00010/trehnt00010",6289086,179,0,False,"","","BNpcBase#0","Clear <Switch(IntegerParameter(1))><Case(1)><Sheet(PlaceName,1777,0)/></Case><Case(2)><Sheet(PlaceName,1778,0)/></Case><Case(3)><Sheet(PlaceName,1779,0)/></Case><Case(4)><Sheet(PlaceName,1780,0)/></Case><Case(5)><Sheet(PlaceName,1781,0)/></Case><Case(6)><Sheet(PlaceName,1782,0)/></Case><Case(7)><Sheet(PlaceName,1783,0)/></Case></Switch>","Open the treasure coffer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
55002,"InstanceContentType#10",0,60,"les Canaux perdus d'Uznair","","music/ffxiv/BGM_PvP_Duel.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/trehnt/trehnt00110/trehnt00110",6904141,268,0,False,"","","BNpcBase#0","Clear <Switch(IntegerParameter(1))><Case(1)><Sheet(PlaceName,1777,0)/></Case><Case(2)><Sheet(PlaceName,1778,0)/></Case><Case(3)><Sheet(PlaceName,1779,0)/></Case><Case(4)><Sheet(PlaceName,1780,0)/></Case><Case(5)><Sheet(PlaceName,1781,0)/></Case><Case(6)><Sheet(PlaceName,1782,0)/></Case><Case(7)><Sheet(PlaceName,1783,0)/></Case></Switch>","Open the treasure coffer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",-1,0,0,0,0,False
