key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
125,"Vous appelez votre mascotte Dezul miniature. Cette poupée est à l'effigie du célèbre ingénieur aéronautique ixal, Dezul Qualan.","Une poupée fabriquée par Sezul Totoloc à l'effigie de son maître Dezul Qualan, célèbre ingénieur aéronautique qui a disparu à bord d'un ballon géant de son invention, dans un voyage à la recherche d'Ayatlan, la terre sacrée 
ixale.","Celui-ci s'envolera<Indent/>!","Dérouillée","Inflige des dégâts équivalents à 5% de sa solidité à la pierre arcanique ennemie la plus proche.",45,35,3,False,True,True,False,False,"Dismantling"
126,"Vous appelez votre mascotte poupée kobolde n°2. Une autre mascotte de Kobold, oui, comme l'autre mais pas la même, non<Indent/>!","Bombe d'un nouveau type mise au point par Ba Go, plus puissante que les précédentes, elle ressemble à s'y méprendre à une inoffensive poupée. Un marchand l'ayant mise en vente, mieux vaut éviter les jouets kobolds un moment.","Tic tac tic tac...","Bombe prototype","Inflige des dégâts d'attaque 300 aux ennemis dans l'aire d'effet. Les mascottes qui ont utilisé des PdT sont au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment renvoyées.",20,45,2,False,False,False,True,False,"Damage"
127,"Vous appelez votre mascotte démon des mers mécanique. Un pantin à l'effigie du plus puissant Sssahuagin, le terrible démon des mers écarlate<Indent/>! Fssshhh<Indent/>!!","Un automate inspiré du démon des mers écarlate. Les aînés de la Couvée l'ont fabriqué à la fois pour montrer les exploits de leur père et en faire un exemple à ne pas suivre. Son régime à base de rations serpent de mer l'a fait 
brunir...","Fssshh<Indent/>!!","Harpon de corail","Augmente de 60 l'attaque des mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",50,65,4,False,False,True,False,False,"Enhancement"
128,"Vous appelez votre mascotte bébé chocobo noir volant. Il vaudrait peut-être mieux pour vous ne pas lui confier votre courrier important tout de suite.","Ce petit chocobo est de la race des volants, son plumage est noir de naissance et non teint. Pour prouver qu'il est un authentique volant, il s'entraîne chaque jour à s'élever plus haut dans les airs.","Kwééé<Indent/>! Kwéééé<Indent/>!!","Chocopiège","Place un piège qui peut être déclenché 10 secondes plus tard.
Piège<Indent/>: inflige des dégâts d'attaque 260 aux ennemis dans l'aire d'effet.",50,75,2,False,True,False,True,False,"Trap"
129,"Vous appelez votre mascotte Kaïn miniature. Un légendaire chevalier dragon. Il semble être atteint de troubles de la personnalité...","Un pantin à l'effigie du fameux chevalier dragon Kaïn qui contient un cristal corrompu afin de reproduire son légendaire Saut. Est-ce pour cela qu'il disparaît parfois sans raison<Indent/>? Il faut espérer qu'il a bel et bien repris le contrôle de
lui-même...","Je m'en occupe. Un jeu d'enfant<Indent/>!","Insaisissabilité","Rend vos portails, votre bouclier et votre œil scrutateur invulnérables à toutes les attaques.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20s",75,55,3,True,False,False,False,False,"Special"
130,"Vous appelez votre mascotte Alphinaud miniature. Ce pantin à l'effigie du jeune commandant des Braves du Cristal semble tout aussi prétentieux et agaçant que le vrai. Pour Éorzéa<Indent/>!","Le trésorier des Braves du Cristal avait lancé la fabrication de ce pantin dans le but de remplir les coffres de l'or<SoftHyphen/>ga<SoftHyphen/>ni<SoftHyphen/>sa<SoftHyphen/>tion, mais le commandant Leveilleur a ordonné l'arrêt de la production dès qu'il s'en est aperçu. Il en
reste depuis un stock...","Pour Éorzéa<Indent/>!","Marche des Preux","Inflige des dégâts d'attaque 80 aux ennemis dans l'aire d'effet et réduit leur défense de 13%.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",30,35,3,False,True,True,False,False,"Damage"
131,"Vous appelez votre mascotte Alisaie miniature. Ce pantin à l'effigie de la jeune Alisaie ressemble trait pour trait à son modèle d'origine. Pour l'avenir d'Éorzéa<Indent/>!","Cette poupée a été fabriquée par un marchand indépendant qui a eu la bonne idée de profiter des stocks invendus du modèle à l'effigie d'Alphinaud et d'y apporter quelques légères retouches. Voilà un homme qui a le sens des
affaires<Indent/>!","Grand-père...","Volonté de l'aïeul","Inflige des dégâts d'attaque 90 aux ennemis dans l'aire d'effet.",40,40,4,False,True,False,False,False,"Damage"
132,"Vous appelez votre mascotte Tataru miniature. Elle est si mignonne qu'elle va vous faire fondre<Indent/>!","Une poupée inspirée de la réceptionniste des Héritiers de la Septième Aube, commandée par Tataru en personne. Apparemment, elle l'offre à certains marchands complaisants et à des informateurs pour les remercier.","♪ Une jolie rose a fleuri...","Tisane spéciale","Augmente de 10 la défense des alliés dans l'aire d'effet, ou de 30 s'ils sont de type “Poupée”.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",35,25,3,False,True,False,False,False,"Enhancement"
133,"Vous appelez votre mascotte Cid miniature. L'ingénieur en chef des Forges de Garlond. Il n'a pas peur de mettre les mains dans le cambouis<Indent/>!","Une poupée s'inspirant de l'inventeur de génie, et conçue par le suppléant du directeur des Forges de Garlond. Elle rencontre un succès commercial étonnant qui aidera peut-être à éponger les dépenses du véritable directeur...","Allez, on plonge<Indent/>!","Piège magitek","Place un piège qui peut être déclenché 10 secondes plus tard.
Piège<Indent/>: inflige des dégâts d'attaque 180 aux ennemis dans l'aire d'effet.",70,70,4,False,True,False,False,False,"Trap"
134,"Vous appelez votre mascotte bébé licorne. On dit souvent que deux cornes valent mieux qu'une, mais elle n'est pas du tout d'accord.","Cette jeune licorne a été élevée dans les jardins royaux d'Ishgard pour purifier l'eau bénite des cérémonies avec sa corne. Elle a profité de l'agitation récente pour partir faire un grand voyage dans le monde extérieur.","Hiiih...","Alicorne","Augmente de 35% la vitesse de déplacement des alliés dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",35,30,3,False,True,False,False,False,"Enhancement"
135,"Vous appelez votre mascotte poupée gundu. Elle est beaucoup plus légère qu'elle en a l'air.","Un chaman de la tribu des Gundu a con<SoftHyphen/>fec<SoftHyphen/>tion<SoftHyphen/>né cette poupée en s'inspirant des méthodes de fabrication des totems vanu vanu. Il a mis un point d'honneur à reproduire une silhouette arrondie, symbole de prospérité
chez les Vanu Vanu.","Gens d'en bas<Indent/>!","Danse du soleil gundu","Augmente de 40 l'attaque des mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",35,30,2,False,True,True,False,False,"Enhancement"
136,"Vous appelez votre mascotte Atomos atrophié. Ne vous amusez pas à jeter des gils dans sa gueule, car vous ne les reverrez sûrement jamais.","Un Atomos miniature qui aurait été élevé en nourrissant un étrange morceau de chair frétillante trouvé dans un coffre. Il absorbe goulûment tout ce qu'on lui jette. Garanti sans perte d'aspiration.","Vwooohhm...","Cyclone","Rend les mascottes dans l'aire d'effet invulnérables aux attaques venant des ennemis de type “Poupée”.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 5s",35,65,3,True,False,False,False,False,"Enhancement"
137,"Vous appelez votre mascotte bébé hibou. Pas besoin d'avoir des yeux derrière la tête quand celle-ci peut quasiment faire un tour sur elle-même<Indent/>!","Ce hibou était exposé dans Le Continuum fractal sous un sort de magie temporelle, en tant que créature chimérique de chevalier miroir. Il serait un grand lecteur, notamment du journal Le Corbeau. Phénomène d'amélioration
de l'espèce<Indent/>?","Hou hou...","Lecture rapide","Réduit de moitié de temps de recharge pour l'invocation des mascottes.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",55,50,4,False,True,True,False,False,"Special"
138,"Vous appelez votre mascotte vilain petit canard. Il adore regarder son reflet dans l'eau. Mais au fait, est-il vraiment un canard<Indent/>?","Ce caneton prétend qu'il est un bébé cygne. Né dans Nalloncques, la terre sainte des Vanu Vanu, il a quitté le nid familial suite à un conflit de canards. Incapable de voler, il trottera sagement à vos côtés.","Coin coin<Indent/>!","Malheur im<SoftHyphen/>pré<SoftHyphen/>vi<SoftHyphen/>si<SoftHyphen/>ble","Inflige des dégâts d'attaque 230 aux ennemis dans l'aire d'effet.",40,60,3,False,False,False,True,False,"Damage"
139,"Vous appelez votre mascotte gaélichaton. Chaque fois qu'Alphinaud lève le doigt, les Dieux tuent une de ces adorables créatures.","Ce jeune gaélichat s'est perdu dans la montagne sacrée Sohm Al. Ses ailes semblent amovibles, mais il refuse que l'on y touche, ce qui rend la chose impossible à vérifier. Certains pensent que ce félin serait en fait un démon
de bas rang...","Maouh<Indent/>!","Coup de gaélipatte","Inflige des dégâts d'attaque 90 aux ennemis dans l'aire d'effet et ajoute le type “Créature” à leurs points faibles.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",30,40,3,False,False,True,True,False,"Damage"
140,"Vous appelez votre mascotte brouette mécanique. Elle est pas chou, avec sa petite roue<Indent/>?","Cette adorable brouette a été réalisée par un artisan pour être offerte comme prix d'un concours de légumes de Gysahl. Son habitude de lancer des légumes en l'air aurait déplu à la guilde, et on l'aurait retirée de la circulation.","Krui krui...","Légume factice","Augmente de 10 la défense des alliés dans l'aire d'effet, ou de 30 s'ils sont de type “Mécanisme”.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",35,40,3,False,True,False,False,False,"Enhancement"
141,"Vous appelez votre mascotte petit panda roux. Il est plus petit qu'un panda normal, il vit moins longtemps, il est moins intelligent, et moins doux. Bon, peut-être pas moins doux.","Un bébé panda roux. On ignore ce qu'il faisait dans le Nid du dragon alors qu'il vit dans les montagnes du sud des provinces nordiques et à la lisière des provinces orientales. Un dragon l'a peut-être ramené lors d'un long voyage.","Kwiiiih<Indent/>!","Bipédisme","Inflige des dégâts équivalents à 70% de sa solidité au bouclier ennemi. N'a aucun effet si ce dernier est déjà détruit.",95,50,4,False,True,False,False,False,"Dismantling"
142,"Vous appelez votre mascotte page 63. Un résumé détaillé des soixante-deux premières pages n'est pas nécessaire pour apprécier le contenu de la soixante-troisième.","La page d'un ouvrage du rayon “Interdits” de la Grande bibliothèque de Gubal. Visiblement, cette page 63 renferme une présence. Pourtant, ce n'est pas à cause d'elle que ce livre a été interdit, mais à cause de son contenu.","Défense de lire.","Censure","Inflige des dégâts d'attaque 90 aux ennemis dans l'aire d'effet.",30,35,1,False,True,True,False,True,"Damage"
143,"Vous appelez votre mascotte nain d'acier. Il préfère le terme “personne d'acier de petite taille”.","Un géant d'acier miniature renfermant un cœur fabriqué par un pantin pilote d'aéronef à ses heures perdues. Un jour, il s'est tellement laissé absorber par son ouvrage qu'il a dépassé sa destination, si bien que son secret a été découvert.","Kruik kruik<Indent/>!","Volonté d'acier","Augmente de 60 l'attaque des mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",35,45,3,False,False,True,False,False,"Enhancement"
144,"Vous appelez votre mascotte bébé griffon. Il arrive parfois qu'il hurle au vent, mais personne ne sait pourquoi.","Un chasseur du clan Centurio a trouvé ce jeune après avoir abattu un griffon de grande taille. Ses grands yeux brillants l'ayant ému, il n'a pas pu l'achever et lui a cherché un nouveau foyer.","Gwriiih<Indent/>!","Esquive ailée","Rend les mascottes dans l'aire d'effet invulnérables aux attaques venant des ennemis de type “Poupée”.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 5s",65,45,3,False,False,False,False,False,"Enhancement"
145,"Vous appelez votre mascotte Ysayle miniature. Vous êtes bien Cœur-de-glace, je me trompe<Indent/>?","Une poupée à l'effigie de Cœur-de-glace, qui devait servir pour le recrutement de nouveaux membres. Mais l'intéressée a découvert ce projet dès que la poupée a été terminée, ce qui fait que sa dis<SoftHyphen/>tri<SoftHyphen/>bu<SoftHyphen/>tion a connu une fin brutale.","Nous serons les acteurs de
notre propre délivrance<Indent/>!","Illusions glacées","Immobilise les ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 5s",55,60,2,True,False,False,True,False,"Enfeeblement"
146,"Vous appelez votre mascotte Gestahl. Un chien bien élevé au pedigree <Emphasis>impérial</Emphasis>.","Un caniche de noble lignée. C'était un simple chien errant, mais ses origines impériales ayant été reconnues, il a finalement obtenu un pedigree en bonne et due forme. Avec sa mante, on jurerait voir un redoutable empereur.","Fusion, ouaf<Indent/>!","Impériosité","Rend les mascottes qui ont utilisé des PdT invulnérables aux attaques venant des ennemis de type “Monstre”.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",45,45,3,False,False,False,True,False,"Enhancement"
147,"Vous appelez votre mascotte gobblindé G-VII à vapeur. Ses vapeurs d'échappement peuvent servir à cuire du jambon à l'étouffée.","Cette armure à vapeur a été mise au point par les Gobelins de la Main indigo comme prototype pour tester le fonc<SoftHyphen/>tion<SoftHyphen/>ne<SoftHyphen/>ment de la version grandeur nature. Un merveilleux robot de lumière et d'acier...","Tchouuu<Indent/>!!","Canon à vapeur","Inflige des dégâts équivalents à 60% de sa solidité au portail ennemi le plus proche. N'a aucun effet si ce dernier est déjà détruit.",30,70,2,False,True,True,False,False,"Dismantling"
148,"Vous appelez votre mascotte prince bébéhémoth. Il est quarante-septième dans l'ordre de succession au trône béhémoth.","Ce petit serait un descendant du légendaire béhémoth empereur, capturé par un chasseur d'élite au clan Centurio. On lui a donné une mante royale correspondant à son rang, mais on ignore s'il est vraiment un prince.","Gruic<Indent/>? Gruic<Indent/>!","Cri galvanisant","Augmente de 40 l'attaque des mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",40,55,2,False,True,True,False,False,"Enhancement"
