key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
3327,15648,"Goldsmithing","RecipeLevelTable#285","Molybdenum Earring of Slaying",1,"Molybdenum Ingot",1,"Palladium Nugget",1,"Grade 1 Reisui of Strength",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3328,15649,"Goldsmithing","RecipeLevelTable#285","Molybdenum Earring of Aiming",1,"Molybdenum Ingot",1,"Palladium Nugget",1,"Grade 1 Reisui of Dexterity",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3329,15651,"Goldsmithing","RecipeLevelTable#285","Molybdenum Earring of Healing",1,"Molybdenum Ingot",1,"Palladium Nugget",1,"Grade 1 Reisui of Mind",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3330,15650,"Goldsmithing","RecipeLevelTable#285","Molybdenum Earring of Casting",1,"Molybdenum Ingot",1,"Palladium Nugget",1,"Grade 1 Reisui of Intelligence",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3331,15652,"Goldsmithing","RecipeLevelTable#285","Palladium Choker of Fending",1,"Palladium Nugget",1,"Tama-hagane Ingot",1,"Marid Leather",1,"Grade 1 Reisui of Vitality",1,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3332,15653,"Goldsmithing","RecipeLevelTable#285","Palladium Choker of Slaying",1,"Palladium Nugget",1,"Tama-hagane Ingot",1,"Marid Leather",1,"Grade 1 Reisui of Strength",1,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3333,15654,"Goldsmithing","RecipeLevelTable#285","Palladium Choker of Aiming",1,"Palladium Nugget",1,"Tama-hagane Ingot",1,"Marid Leather",1,"Grade 1 Reisui of Dexterity",1,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3334,15656,"Goldsmithing","RecipeLevelTable#285","Palladium Choker of Healing",1,"Palladium Nugget",1,"Tama-hagane Ingot",1,"Marid Leather",1,"Grade 1 Reisui of Mind",1,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3335,15655,"Goldsmithing","RecipeLevelTable#285","Palladium Choker of Casting",1,"Palladium Nugget",1,"Tama-hagane Ingot",1,"Marid Leather",1,"Grade 1 Reisui of Intelligence",1,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3336,15657,"Goldsmithing","RecipeLevelTable#285","Palladium Bracelet of Fending",1,"Palladium Nugget",1,"Tama-hagane Ingot",1,"Kudzu Thread",2,"Grade 1 Reisui of Vitality",1,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3337,15658,"Goldsmithing","RecipeLevelTable#285","Palladium Bracelet of Slaying",1,"Palladium Nugget",1,"Tama-hagane Ingot",1,"Kudzu Thread",2,"Grade 1 Reisui of Strength",1,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3338,15659,"Goldsmithing","RecipeLevelTable#285","Palladium Bracelet of Aiming",1,"Palladium Nugget",1,"Tama-hagane Ingot",1,"Kudzu Thread",2,"Grade 1 Reisui of Dexterity",1,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3339,15661,"Goldsmithing","RecipeLevelTable#285","Palladium Bracelet of Healing",1,"Palladium Nugget",1,"Tama-hagane Ingot",1,"Kudzu Thread",2,"Grade 1 Reisui of Mind",1,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3340,15660,"Goldsmithing","RecipeLevelTable#285","Palladium Bracelet of Casting",1,"Palladium Nugget",1,"Tama-hagane Ingot",1,"Kudzu Thread",2,"Grade 1 Reisui of Intelligence",1,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3341,15662,"Goldsmithing","RecipeLevelTable#285","Palladium Ring of Fending",1,"Palladium Nugget",1,"Marid Leather",1,"Grade 1 Reisui of Vitality",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3342,15663,"Goldsmithing","RecipeLevelTable#285","Palladium Ring of Slaying",1,"Palladium Nugget",1,"Marid Leather",1,"Grade 1 Reisui of Strength",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3343,15664,"Goldsmithing","RecipeLevelTable#285","Palladium Ring of Aiming",1,"Palladium Nugget",1,"Marid Leather",1,"Grade 1 Reisui of Dexterity",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3344,15666,"Goldsmithing","RecipeLevelTable#285","Palladium Ring of Healing",1,"Palladium Nugget",1,"Marid Leather",1,"Grade 1 Reisui of Mind",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3345,15665,"Goldsmithing","RecipeLevelTable#285","Palladium Ring of Casting",1,"Palladium Nugget",1,"Marid Leather",1,"Grade 1 Reisui of Intelligence",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3346,11560,"Armorcraft","RecipeLevelTable#290","Molybdenum Tassets of Fending",1,"Molybdenum Ingot",2,"Gazelle Leather",1,"Durium Ingot",1,"Grade 1 Reisui of Vitality",1,"",0,"",0,"",0,"",0,"Ice Crystal",6,"Earth Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3347,11561,"Armorcraft","RecipeLevelTable#290","Molybdenum Tassets of Maiming",1,"Molybdenum Ingot",2,"Gazelle Leather",1,"Durium Ingot",1,"Grade 1 Reisui of Strength",1,"",0,"",0,"",0,"",0,"Ice Crystal",6,"Earth Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3348,12797,"Leatherworking","RecipeLevelTable#290","Gazelleskin Ringbelt of Striking",1,"Gazelle Leather",2,"Molybdenum Ingot",1,"Worsted Yarn",1,"Grade 1 Reisui of Strength",1,"",0,"",0,"",0,"",0,"Earth Crystal",6,"Wind Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3349,12799,"Leatherworking","RecipeLevelTable#290","Gazelleskin Ringbelt of Aiming",1,"Gazelle Leather",2,"Molybdenum Ingot",1,"Worsted Yarn",1,"Grade 1 Reisui of Dexterity",1,"",0,"",0,"",0,"",0,"Earth Crystal",6,"Wind Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3350,12798,"Leatherworking","RecipeLevelTable#290","Gazelleskin Ringbelt of Scouting",1,"Gazelle Leather",2,"Molybdenum Ingot",1,"Worsted Yarn",1,"Grade 1 Reisui of Dexterity",1,"",0,"",0,"",0,"",0,"Earth Crystal",6,"Wind Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3351,14198,"Clothcraft","RecipeLevelTable#288","Twinsilk Corset of Healing",1,"Twinsilk",2,"Gazelle Leather",1,"Twinthread",1,"Grade 1 Reisui of Mind",1,"",0,"",0,"",0,"",0,"Lightning Crystal",5,"Wind Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3352,14197,"Clothcraft","RecipeLevelTable#288","Twinsilk Corset of Casting",1,"Twinsilk",2,"Gazelle Leather",1,"Twinthread",1,"Grade 1 Reisui of Intelligence",1,"",0,"",0,"",0,"",0,"Lightning Crystal",5,"Wind Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3353,15683,"Goldsmithing","RecipeLevelTable#290","Imperial Jade Earrings of Fending",1,"Palladium Nugget",1,"Imperial Jade",2,"Almandine",1,"Grade 1 Reisui of Vitality",1,"",0,"",0,"",0,"",0,"Wind Crystal",6,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3354,15684,"Goldsmithing","RecipeLevelTable#290","Imperial Jade Earrings of Slaying",1,"Palladium Nugget",1,"Imperial Jade",2,"Almandine",1,"Grade 1 Reisui of Strength",1,"",0,"",0,"",0,"",0,"Wind Crystal",6,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3355,15685,"Goldsmithing","RecipeLevelTable#290","Imperial Jade Earrings of Aiming",1,"Palladium Nugget",1,"Imperial Jade",2,"Almandine",1,"Grade 1 Reisui of Dexterity",1,"",0,"",0,"",0,"",0,"Wind Crystal",6,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3356,15687,"Goldsmithing","RecipeLevelTable#290","Imperial Jade Earrings of Healing",1,"Palladium Nugget",1,"Imperial Jade",2,"Almandine",1,"Grade 1 Reisui of Mind",1,"",0,"",0,"",0,"",0,"Wind Crystal",6,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3357,15686,"Goldsmithing","RecipeLevelTable#290","Imperial Jade Earrings of Casting",1,"Palladium Nugget",1,"Imperial Jade",2,"Almandine",1,"Grade 1 Reisui of Intelligence",1,"",0,"",0,"",0,"",0,"Wind Crystal",6,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3358,15688,"Goldsmithing","RecipeLevelTable#290","Imperial Jade Necklace of Fending",1,"Imperial Jade",2,"Twinthread",1,"Almandine",1,"Grade 1 Reisui of Vitality",1,"",0,"",0,"",0,"",0,"Wind Crystal",6,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3359,15689,"Goldsmithing","RecipeLevelTable#290","Imperial Jade Necklace of Slaying",1,"Imperial Jade",2,"Twinthread",1,"Almandine",1,"Grade 1 Reisui of Strength",1,"",0,"",0,"",0,"",0,"Wind Crystal",6,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3360,15690,"Goldsmithing","RecipeLevelTable#290","Imperial Jade Necklace of Aiming",1,"Imperial Jade",2,"Twinthread",1,"Almandine",1,"Grade 1 Reisui of Dexterity",1,"",0,"",0,"",0,"",0,"Wind Crystal",6,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3361,15692,"Goldsmithing","RecipeLevelTable#290","Imperial Jade Necklace of Healing",1,"Imperial Jade",2,"Twinthread",1,"Almandine",1,"Grade 1 Reisui of Mind",1,"",0,"",0,"",0,"",0,"Wind Crystal",6,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3362,15691,"Goldsmithing","RecipeLevelTable#290","Imperial Jade Necklace of Casting",1,"Imperial Jade",2,"Twinthread",1,"Almandine",1,"Grade 1 Reisui of Intelligence",1,"",0,"",0,"",0,"",0,"Wind Crystal",6,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3363,15672,"Goldsmithing","RecipeLevelTable#288","Imperial Jade Armillae of Fending",1,"Imperial Jade",3,"Almandine",1,"Grade 1 Reisui of Vitality",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3364,15673,"Goldsmithing","RecipeLevelTable#288","Imperial Jade Armillae of Slaying",1,"Imperial Jade",3,"Almandine",1,"Grade 1 Reisui of Strength",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3365,15674,"Goldsmithing","RecipeLevelTable#288","Imperial Jade Armillae of Aiming",1,"Imperial Jade",3,"Almandine",1,"Grade 1 Reisui of Dexterity",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3366,15676,"Goldsmithing","RecipeLevelTable#288","Imperial Jade Armillae of Healing",1,"Imperial Jade",3,"Almandine",1,"Grade 1 Reisui of Mind",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3367,15675,"Goldsmithing","RecipeLevelTable#288","Imperial Jade Armillae of Casting",1,"Imperial Jade",3,"Almandine",1,"Grade 1 Reisui of Intelligence",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3368,15677,"Goldsmithing","RecipeLevelTable#288","Imperial Jade Ring of Fending",1,"Imperial Jade",2,"Almandine",1,"Grade 1 Reisui of Vitality",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3369,15678,"Goldsmithing","RecipeLevelTable#288","Imperial Jade Ring of Slaying",1,"Imperial Jade",2,"Almandine",1,"Grade 1 Reisui of Strength",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3370,15679,"Goldsmithing","RecipeLevelTable#288","Imperial Jade Ring of Aiming",1,"Imperial Jade",2,"Almandine",1,"Grade 1 Reisui of Dexterity",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3371,15681,"Goldsmithing","RecipeLevelTable#288","Imperial Jade Ring of Healing",1,"Imperial Jade",2,"Almandine",1,"Grade 1 Reisui of Mind",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3372,15680,"Goldsmithing","RecipeLevelTable#288","Imperial Jade Ring of Casting",1,"Imperial Jade",2,"Almandine",1,"Grade 1 Reisui of Intelligence",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3373,10351,"Smithing","RecipeLevelTable#255","High Steel Saw",1,"High Steel Nugget",3,"Beech Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",3,"Earth Crystal",2,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3374,10352,"Smithing","RecipeLevelTable#255","High Steel Cross-pein Hammer",1,"High Steel Nugget",2,"Beech Lumber",1,"Gagana Leather",1,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",3,"Earth Crystal",2,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3375,10353,"Smithing","RecipeLevelTable#255","High Steel Doming Hammer",1,"High Steel Nugget",3,"Beech Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",3,"Earth Crystal",2,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3376,10354,"Smithing","RecipeLevelTable#255","Koppranickel Ornamental Hammer",1,"High Steel Nugget",1,"Koppranickel Nugget",2,"Beech Lumber",1,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",3,"Earth Crystal",2,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3377,10355,"Smithing","RecipeLevelTable#255","High Steel Head Knife",1,"High Steel Nugget",1,"Koppranickel Nugget",1,"Beech Lumber",1,"Stiperstone",1,"",0,"",0,"",0,"",0,"Fire Crystal",3,"Earth Crystal",2,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3378,15536,"Goldsmithing","RecipeLevelTable#255","Bombfish Needle",1,"Bombfish Spine",1,"Beech Lumber",1,"Koppranickel Nugget",1,"Stiperstone",1,"",0,"",0,"",0,"",0,"Wind Crystal",3,"Fire Crystal",2,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3379,11495,"Armorcraft","RecipeLevelTable#255","High Steel Thermal Alembic",1,"High Steel Nugget",3,"Koppranickel Nugget",1,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",3,"Earth Crystal",2,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3380,11496,"Armorcraft","RecipeLevelTable#255","High Steel Bomb Frypan",1,"High Steel Nugget",3,"Beech Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",3,"Earth Crystal",2,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3381,10356,"Smithing","RecipeLevelTable#255","High Steel Dolabra",1,"High Steel Nugget",2,"Beech Lumber",1,"Gagana Leather",1,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",3,"Earth Crystal",2,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3382,10357,"Smithing","RecipeLevelTable#255","High Steel Hatchet",1,"High Steel Nugget",2,"Beech Lumber",1,"Koppranickel Nugget",1,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",3,"Earth Crystal",2,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3383,17423,"Woodworking","RecipeLevelTable#255","Muudhorn Fishing Rod",1,"Beech Lumber",2,"High Steel Nugget",1,"Muud Suud Horn",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",3,"Ice Crystal",2,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3384,10359,"Smithing","RecipeLevelTable#265","High Steel Claw Hammer",1,"High Steel Ingot",2,"Larch Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",3,"Earth Crystal",3,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3385,10360,"Smithing","RecipeLevelTable#265","High Steel File",1,"High Steel Ingot",2,"Ruby Cotton Cloth",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",3,"Earth Crystal",3,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3386,10361,"Smithing","RecipeLevelTable#265","High Steel Pliers",1,"High Steel Ingot",3,"High Steel Nugget",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",3,"Earth Crystal",3,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3387,17430,"Woodworking","RecipeLevelTable#265","Stiperstone Grinding Wheel",1,"Larch Lumber",2,"High Steel Ingot",1,"Stiperstone",2,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",3,"Ice Crystal",3,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3388,10362,"Smithing","RecipeLevelTable#265","High Steel Awl",1,"High Steel Ingot",2,"Larch Lumber",1,"Bloodhempen Cloth",1,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",3,"Earth Crystal",3,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3389,17431,"Woodworking","RecipeLevelTable#265","Larch Spinning Wheel",1,"Larch Lumber",3,"High Steel Nugget",1,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",3,"Ice Crystal",3,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3390,10363,"Smithing","RecipeLevelTable#265","High Steel Mortar",1,"High Steel Ingot",2,"Larch Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",3,"Earth Crystal",3,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3391,10364,"Smithing","RecipeLevelTable#265","High Steel Culinary Knife",1,"High Steel Ingot",2,"Larch Lumber",1,"Slate Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",3,"Earth Crystal",3,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3392,10365,"Smithing","RecipeLevelTable#265","High Steel Sledgehammer",1,"High Steel Ingot",2,"Larch Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",3,"Earth Crystal",3,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3393,10366,"Smithing","RecipeLevelTable#265","High Steel Scythe",1,"High Steel Ingot",2,"Larch Lumber",1,"Slate Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",3,"Earth Crystal",3,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3394,10383,"Smithing","RecipeLevelTable#273","Doman Iron Halfheart Saw",1,"Oroshigane Ingot",2,"Tiger Leather",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",4,"Earth Crystal",3,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3395,10384,"Smithing","RecipeLevelTable#273","Doman Iron Lump Hammer",1,"Oroshigane Ingot",2,"Pine Lumber",1,"Durium Nugget",1,"Beetle Glue",1,"",0,"",0,"",0,"",0,"Fire Crystal",4,"Earth Crystal",3,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3396,10385,"Smithing","RecipeLevelTable#273","Doman Iron Raising Hammer",1,"Oroshigane Ingot",3,"Pine Lumber",1,"Beetle Glue",1,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",4,"Earth Crystal",3,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3397,10386,"Smithing","RecipeLevelTable#273","Durium Texture Hammer",1,"Oroshigane Ingot",1,"Durium Nugget",2,"Pine Lumber",1,"Mormorion",1,"",0,"",0,"",0,"",0,"Fire Crystal",4,"Earth Crystal",3,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3398,10387,"Smithing","RecipeLevelTable#273","Doman Iron Head Knife",1,"Oroshigane Ingot",2,"Pine Lumber",1,"Slate Whetstone",1,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",4,"Earth Crystal",3,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3399,15604,"Goldsmithing","RecipeLevelTable#276","Dzo Horn Needle",1,"Dzo Horn",1,"Pine Lumber",1,"Durium Nugget",1,"Slate Whetstone",1,"",0,"",0,"",0,"",0,"Wind Crystal",4,"Fire Crystal",4,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3400,11525,"Armorcraft","RecipeLevelTable#276","Doman Iron Alembic",1,"Oroshigane Ingot",3,"Durium Nugget",1,"High Steel Nugget",1,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",4,"Earth Crystal",4,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3401,11526,"Armorcraft","RecipeLevelTable#276","Doman Iron Frypan",1,"Oroshigane Ingot",3,"Pine Lumber",1,"High Steel Nugget",1,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",4,"Earth Crystal",4,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3402,10388,"Smithing","RecipeLevelTable#273","Doman Iron Pickaxe",1,"Oroshigane Ingot",3,"Pine Lumber",1,"High Steel Nugget",1,"Beetle Glue",1,"",0,"",0,"",0,"",0,"Fire Crystal",4,"Earth Crystal",3,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3403,10389,"Smithing","RecipeLevelTable#273","Doman Iron Hatchet",1,"Oroshigane Ingot",3,"Pine Lumber",1,"Gyuki Leather",1,"Beetle Glue",1,"",0,"",0,"",0,"",0,"Fire Crystal",4,"Earth Crystal",3,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3404,17444,"Woodworking","RecipeLevelTable#276","Pine Fishing Rod",1,"Pine Lumber",2,"Durium Nugget",1,"Ruby Cotton Cloth",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",4,"Ice Crystal",4,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
3405,10395,"Smithing","RecipeLevelTable#276","Doman Iron Claw Hammer",1,"Oroshigane Ingot",2,"Pine Lumber",1,"Beetle Glue",1,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",4,"Earth Crystal",4,0,False,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
