key,0
3889,"Alter Preis: <Value>IntegerParameter(1)</Value> × <Value>IntegerParameter(2)</Value> = <Value>IntegerParameter(3)</Value>"
3890,"Neuer Preis: <Value>IntegerParameter(1)</Value> × <Value>IntegerParameter(2)</Value> = <Value>IntegerParameter(3)</Value>"
3901,"Gegenstand auswählen für:"
3902,"TRANSMUTATION"
3903,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value> Materia gewählt"
3904,"Wähle die Materia für die Transmutation."
3905,"Transmutieren"
3906,"<CommandIcon(8)/>Wählen <CommandIcon(11)/>Zurück"
3907,"<CommandIcon(8)/>Auswahl aufheben <CommandIcon(11)/>Aus Inventar wählen"
3908,""
3909,"Wie viele transmutieren?"
3910,"Transmutieren"
3911,"Transmutation"
3912,"Die ausgewählte Materia zur Transmutation verwenden?"
3913,"<CommandIcon(11)/>Aus Inventar wählen"
3920,"Routine-Bonus"
3921,"(Routine-Bonus enthalten)"
3922,"Distanz: <Value>IntegerParameter(1)</Value> %
Fortschritt: <Value>IntegerParameter(2)</Value> %"
3923,"Ziel"
3924,"FATE-Fortschritt"
3925,""
3926,"Kein FATE abgeschlossen"
3927,"Rang <Value>IntegerParameter(1)</Value>"
3928,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
3929,"--/--"
3930,"Abgeschlossen"
3931,"Gesamt"
3932,"Daten werden ermittelt ..."
3933,"FATE-Fortschritt"
3934,"<Format(IntegerParameter(1),FF022E)/>/<Format(IntegerParameter(2),FF022E)/>"
3940,"Benutzerdefiniert"
3941,"<If(Equal(PlayerParameter(78),3))>Maximum (Mac)<Else/>Maximum</If>"
3942,"<If(Equal(PlayerParameter(78),3))>Sehr hoch (Mac)<Else/>Hoch (Desktop)</If>"
3943,"<If(Equal(PlayerParameter(78),3))>Hoch (Mac)<Else/>Hoch (Notebook)</If>"
3944,"<If(Equal(PlayerParameter(78),3))>Mittel (Mac)<Else/>Mittel (Desktop)</If>"
3945,"<If(Equal(PlayerParameter(78),3))>Standard (Mac)<Else/>Mittel (Notebook)</If>"
3950,"Individuelle Einstellungen wie unten von dir spezifiziert."
3951,"<If(Equal(PlayerParameter(78),3))>Bestmögliche Grafikqualität.<Else/>Bestmögliche Grafikqualität, aber höchste Ansprüche an die technische Ausstattung.</If>"
3952,"<If(Equal(PlayerParameter(78),3))>Verbesserte Grafikqualität für Spiel<SoftHyphen/>um<SoftHyphen/>gebung mit hoher technischer Ausstattung.<Else/>Angemessene Grafikqualität für die empfohlene Spiel<SoftHyphen/>um<SoftHyphen/>gebung für Desktop-PCs.</If>"
3953,"<If(Equal(PlayerParameter(78),3))>Angemessene Grafikqualität für Spiel<SoftHyphen/>um<SoftHyphen/>gebung mit hoher technischer Ausstattung.<Else/>Angemessene Grafikqualität für die empfohlene Spiel<SoftHyphen/>um<SoftHyphen/>gebung für Notebook-PCs.</If>"
3954,"<If(Equal(PlayerParameter(78),3))>Unter Beibehaltung der Systemleistung leicht verbesserte Grafikqualität.<Else/>Bestmögliche Balance zwischen Grafikqualität und Systembelastung für Desktop-PCs.</If>"
3955,"<If(Equal(PlayerParameter(78),3))>Bestmögliche Balance zwischen Grafikqualität und Systembelastung.<Else/>Bestmögliche Balance zwischen Grafikqualität und Systembelastung für Notebook-PCs.</If>"
3960,"Hoch"
3961,"Mittel"
3962,"Aus"
3970,"Die momentanen Einstellungen verwerfen und eigene Einstellungen spezifizieren?"
3980,"Screenshot-Format"
3981,"PNG (Hohe Qualität)"
3982,"JPEG (Standard-Qualität)"
3985,"Tastenbelegung"
3986,"Konfigurieren"
3991,"Eigener Charakter"
3992,"Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder"
3993,"Andere Charaktere"
3994,"Gegner"
3995,"Anzeigen"
3996,"Verbergen"
4000,"SYSTEMKONFIGURATION"
4001,""
4002,"<Value>IntegerParameter(1)</Value> fps"
4003,"Voreinstellung"
4004,"Anwenden"
4005,"Schließen"
4006,"Änderung wird erst nach „Anwenden“ wirksam."
4010,"Anzeige"
4011,"Sound"
4012,"Grafik"
4013,"Maus"
4014,"Controller"
4015,"Sprache"
4020,"Anzeigeeinstellungen"
4021,"Hauptbildschirm wählen"
4022,"* Erfordert Neustart"
4023,"Bildschirmmodus"
4024,"Fenster"
4025,"Rahmenloses Fenster"
4026,"Vollbild"
4027,"Auflösung"
4028,"Voreinstellungen"
4029,"Benutzerdefiniert"
4030,"Breite"
4031,"Höhe"
4032,"Bildfrequenz"
4033,"Kein Limit"
4034,"60 fps (Aktualisierungsrate 1/1)"
4035,"30 fps (Aktualisierungsrate 1/2)"
4036,"Limitieren, wenn Spiel im Hintergrund ist"
4037,"Gammakorrektur des Geländes (bei Vollbild)"
4038,"Benutzerdefiniert"
4039,"Karte"
4040,"Sound"
4041,"Wiedergabe, wenn Spiel im Hintergrund ist"
4042,"Reitmusik abspielen"
4043,"Simulierung der Geräuschquelle"
4044,"Bei Kamera"
4045,"Bei Charakter"
4046,"Lautstärkeeinstellungen"
4047,"Hauptlautstärke"
4048,"Hintergrundmusik"
4049,"Soundeffekte"
4050,"Stimmen"
4051,"Systemtöne"
4052,"Umgebungsgeräusche"
4053,"Geräusche anderer Charaktere"
4054,"<Value>IntegerParameter(1)</Value> fps (Aktualisierungsrate 1/1)"
4055,"<Value>IntegerParameter(1)</Value> fps (Aktualisierungsrate 1/2)"
4056,"Systemtöne bei geöffneter Inhaltssuche abspielen"
4057,"Empfohlene Stärke: × ist unsichtbar / ◯ ist sichtbar"
4058,"Gammakorrektur"
4059,"<Value>IntegerParameter(1)</Value> fps (Aktualisierungsrate 1/4)"
4060,"Grafik-Voreinstellungen"
4061,"Anzeigeeinstellungen"
4062,"Die Darstellung allgemein verbessern (HDRR)"
4063,"Verdeckte Bereiche vereinfacht berechnen (Occlusion Culling)"
4064,"Entfernte Details vereinfacht anzeigen (LOD)"
4065,"LOD-Daten nur wenn nötig laden (Streaming)"
4066,"Gezackte Ränder glätten (Anti-Aliasing)"
4067,"Durchscheinendes Licht"
4068,"Grasdetails"
4069,"Schatten"
4070,"Schatten vereinfacht anzeigen (LOD)"
4071,"Schattendarstellung"
4072,"Schattenauflösung"
4073,"Schattenkaskadierung"
4074,"Schattenweichzeichnung"
4075,"Texturdetails"
4076,"Texturfilterung"
4077,"Anisotropischer Filter"
4078,"Bildschirmeffekte"
4079,"Abdunkelung zum Bildschirmrand hin (Randverdunkelung)"
4080,"Verwischung bei bewegten Objekten (Radiale Unschärfe)"
4081,"Reflexionseffekte in Echtzeit"
4082,"Raumtiefe betonen (SSAO)"
4083,"Blendeffekte (Glare)"
4084,"Effekte in Videosequenzen"
4085,"Tiefenschärfe (DOF)"
4086,"Kampfeffekte anzeigen"
4087,"Eigene"
4088,"Gruppe"
4089,"Andere"
4090,"Mauseinstellungen"
4091,"Auflösung bei Anpassung der Fenstergröße ändern"
4092,"Mauscursor nur innerhalb des Spielfensters effektiv"
4093,"Mauskamera-Empfindlichkeit"
4094,"Automatisch zu Dialogfenstern springen"
4095,"Charakterausleuchtung"
4096,"Limitieren, wenn der Online-Status „Abwesend“ ist"
4097,"UI-Auflösung"
4098,"Auflösungstyp"
4099,"* Erfordert Neustart"
4100,"Controller-Einstellungen"
4101,"Controller aktivieren"
4102,"Modell"
4103,"Controller aktiv, wenn Spiel im Hintergrund ist"
4104,"Vibration einschalten"
4105,"Tasten für Bestätigen und Abbrechen"
4106,"Analogstick-Kamera invertieren"
4107,"Anzeige der Tasten"
4108,"Voreingestellte Tastenbelegung"
4109,"Gegnerische Spieler (PvP)"
4110,"Controller-Kalibrierung"
4111,"Funktionen von DualSense / DUALSHOCK 4 aktivieren"
4112,"<Gui(8)/> Bestätigen / <Gui(9)/> Abbrechen (Japanischer Standard)"
4113,"<Gui(8)/> Abbrechen / <Gui(9)/> Bestätigen (Globaler Standard)"
4114,"Empfindlichkeit des Sticks"
4115,"Überprüfen"
4116,"Neu kalibrieren"
4117,"Zurücksetzen"
4118,"Kein Gerät gefunden."
4119,"Controller"
4120,"Sprache"
4121,"Untertitel"
4122,"Audio"
4123,"※ Die einzelnen Sprachen können inhaltlich voneinander abweichen."
4124,"Kompatiblen Controllern steht Vibration und das Abspielen von Tönen zur Verfügung. <Switch(PlayerParameter(78))><Case(1)>(<Gui(63)/> Nur DX11-Version.)</Case><Case(2)></Case><Case(3)>(<Gui(63)/> Nur Windows-Version.)</Case></Switch>"
4125,"Auflösung der Karte"
4126,"Lautstärke der Soundeffekte"
4127,"Eigene"
4128,"Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder"
4129,"Andere"
4130,"Anschlagbrett"
4131,"Letzte Aktivitäten"
4132,"Mitglieder (auf Stammwelt online)"
4133,"Bearbeiten"
4134,"Du hast nicht die Rechte zum Bearbeiten."
4135,"Keine Nachrichten am Anschlagbrett."
4136,"Aktive Kommandos"
4137,"Keine aktiven Kommandos vorhanden."
4138,"Keine inaktiven Kommandos vorhanden."
4139,"Du hast nicht die Rechte, Kommandos zu benutzen."
4140,"Zur ursprünglichen Ausrüstung wechseln"
4141,"Neues Set erstellen"
4142,"Löschen"
4143,"Ausrüstung wechseln"
4144,"Ursprüngliche Ausrüstung kann nicht ermittelt werden."
4145,"Du kannst keine weiteren Sets mehr erstellen."
4146,"Wähle ein Ausrüstungsset."
4147,"Das momentan ausgerüstete Set."
4148,"Du hast keine Ausrüstungssets erstellt."
4150,"Alles"
4151,"Einfach"
4152,"Aus"
4153,"Standard: HD/Full HD"
4154,"Hochauflösend: WQHD/4K"
4155,"Lebendige Körperdarstellung"
4156,"Selbst"
4157,"Gruppe"
4158,"Andere"
4159,"Gegner"
4160,"Voll"
4161,"Einfach"
4162,"Aus"
4170,"Anzeige"
4171,"Sound"
4172,"Grafik"
4173,"Maus"
4174,"<If(GreaterThan(PlayerParameter(75),0))>Wireless Controller<Else/>Gamepad</If>"
4175,"Sprache"
4176,"Wireless Controller"
4177,"Anderes"
4178,"Barrierefreiheit"
4179,"Farbschema"
4182,"Dieses Untermenü zurücksetzen"
4183,"Farbschema wählen"
4184,"Kühl und klassisch."
4185,"Pastellig elegant."
4186,"Vorschau"
4187,"Dunkel"
4188,"Hell"
4189,"Diese Funktion ändert das Farbschema der UI-Fenster (mit einigen Ausnahmen).
※ Änderungen treten nach erneutem Login in Effekt."
4190,"Alle Einstellungen auf Voreinstellung zurücksetzen?"
4191,"Die Einstellungen in diesem Untermenü zurücksetzen?"
4192,"Ja"
4193,"Nein"
4194,"Ein Beispiel des klassischen Farbschemas."
4195,"Diese Auflösung anwenden?
In <Value>IntegerParameter(1)</Value> <If(Equal(IntegerParameter(1),1))>Sekunde<Else/>Sekunden</If> wird die ursprüngliche Einstellung wieder<SoftHyphen/>her<SoftHyphen/>gestellt."
4196,"Ja"
4197,"Nein"
4198,"クラシック"
4200,"Höchste Qualität"
4201,"Hohe Qualität"
4202,"Standard"
4203,"Benutzerdefiniert"
4205,"Bestmögliche Grafikqualität, höchste Ansprüche an die technische Ausstattung."
4206,"Hohe Grafikqualität, empfohlene Einstellung für das Spiel. "
4207,"Ausreichende Grafikqualität, optimale Balance zwischen Qualität und Systembelastung."
4208,"Individuelle Einstellungen wie unten von dir spezifiziert."
4210,"Fein"
4211,"Standard"
4212,"Grob"
4213,"Nicht anzeigen"
4215,"Alle"
4216,"Eigene und Hintergrund"
4217,"Nur Hintergrund"
4220,"Hoch: 2048 Pixel"
4221,"Mittel: 1024 Pixel"
4222,"Niedrig: 512 Pixel"
4225,"Lang"
4226,"Mittel"
4227,"Kurz"
4230,"Detailliert"
4231,"Einfach"
4232,"Dunkel"
4233,"Hell"
4234,"Klassisch"
4235,"Anisotropisch"
4236,"Trilinear"
4237,"Bilinear"
4240,"x16"
4241,"x8"
4242,"x4"
4245,"Alle anzeigen"
4246,"Eigene anzeigen"
4247,"Aus"
4250,"Stark (hohe Belastung)"
4251,"Schwach (Standard)"
4252,"Aus"
4255,"Stark"
4256,"Schwach"
4257,"Aus"
4260,"ABXY"
4261,"×○□△"
4262,"×○□△ + Touchpad (PS4)"
4263,"×○□△ + Touchpad (PS5)"
4265,"Wie Sprache des Spiels"
4266,"Japanisch"
4267,"Englisch"
4268,"Deutsch"
4269,"Französisch"
4270,"Wie Sprache des Spiels"
4271,"Japanisch"
4272,"Englisch"
4273,"Deutsch"
4274,"Französisch"
4276,"Maximum"
4277,"Hoch"
4278,"Standard"
4280,"PNG (Hohe Qualität)"
4281,"JPG (Standard-Qualität)"
4285,"Voll"
4286,"Vereinfacht"
4287,"Aus"
4290,"Anzeigen"
4291,"Verbergen"
4292,"Hohe Qualität"
4293,"Standard"
4295,"Hoch (4xSSAA)"
4296,"Mittel (2xSSAA)"
4297,"Niedrig (FXAA)"
4298,"Aus"
4300,"Kalibrieren"
4301,"Abbrechen"
4302,"Schritt zurück"
4303,"Speichern"
4304,"Neu"
4305,"Die Tastenzuordnung wird zurückgesetzt."
4306,"Konfiguration im Gang (<Value>IntegerParameter(1)</Value>/24)"
4307,"Diese Einstellungen beibehalten?
Speichern mit <Gui(12)/> + <Gui(19)/> "
4308,"Kein Gerät gefunden."
4309,"Überspringen"
4310,"Die Änderungen gehen verloren. Trotzdem schließen?"
4311,"Ok"
4312,"Abbrechen"
4313,"Hat-Switch-Signal aktivieren"
4314,"Wenn die Tasten nicht ansprechen, versuch, das Hat-Switch-Signal des Controllers zu deaktivieren."
4315,"韓国語"
4316,"日本語"
4320,"<Gui(20)/> Drück den linken Stick nach oben. (<Value>IntegerParameter(1)</Value>/24)"
4321,"<Gui(20)/> Drück den linken Stick nach unten. (<Value>IntegerParameter(1)</Value>/24)"
4322,"<Gui(20)/> Drück den linken Stick nach links. (<Value>IntegerParameter(1)</Value>/24)"
4323,"<Gui(20)/> Drück den linken Stick nach rechts. (<Value>IntegerParameter(1)</Value>/24)"
4324,"<Gui(23)/> Drück den rechten Stick nach oben. (<Value>IntegerParameter(1)</Value>/24)"
4325,"<Gui(23)/> Drück den rechten Stick nach unten. (<Value>IntegerParameter(1)</Value>/24)"
4326,"<Gui(23)/> Drück den rechten Stick nach links. (<Value>IntegerParameter(1)</Value>/24)"
4327,"<Gui(23)/> Drück den rechten Stick nach rechts. (<Value>IntegerParameter(1)</Value>/24)"
4328,"<Gui(1)/> Drück die Oben-Taste. (<Value>IntegerParameter(1)</Value>/24)"
4329,"<Gui(2)/> Drück die Unten-Taste. (<Value>IntegerParameter(1)</Value>/24)"
4330,"<Gui(3)/> Drück die Links-Taste. (<Value>IntegerParameter(1)</Value>/24)"
4331,"<Gui(4)/> Drück die Rechts-Taste. (<Value>IntegerParameter(1)</Value>/24)"
4332,"Drück die <Gui(11)/>-Taste. (<Value>IntegerParameter(1)</Value>/24)"
4333,"Drück die <Gui(8)/>-Taste. (<Value>IntegerParameter(1)</Value>/24)"
4334,"Drück die <Gui(9)/>-Taste. (<Value>IntegerParameter(1)</Value>/24)"
4335,"Drück die <Gui(10)/>-Taste. (<Value>IntegerParameter(1)</Value>/24)"
4336,"Drück die <Gui(12)/>-Taste. (<Value>IntegerParameter(1)</Value>/24)"
4337,"Drück die <Gui(14)/>-Taste. (<Value>IntegerParameter(1)</Value>/24)"
4338,"Drück die <Gui(13)/>-Taste. (<Value>IntegerParameter(1)</Value>/24)"
4339,"Drück die <Gui(15)/>-Taste. (<Value>IntegerParameter(1)</Value>/24)"
4340,"Drück die <Gui(19)/>-Taste. (<Value>IntegerParameter(1)</Value>/24)"
4341,"Drück die <Gui(18)/>-Taste. (<Value>IntegerParameter(1)</Value>/24)"
4342,"Drück die <Gui(16)/>-Taste. (<Value>IntegerParameter(1)</Value>/24)"
4343,"Drück die <Gui(17)/>-Taste. (<Value>IntegerParameter(1)</Value>/24)"
4347,"Mit Portrait verknüpfen"
4348,"Verknüpfung mit Portrait ändern"
4349,"Verknüpfung mit Portrait aufheben"
4350,"<Value>IntegerParameter(1)</Value>"
4351,"Ausrüstung wechseln"
4352,"Mit der momentanen Ausrüstung überschreiben"
4353,"Nummer ändern"
4354,"Namen ändern"
4355,"Löschen"
4356,"Das Ausrüstungsset <Value>IntegerParameter(2)</Value> „<Highlight>StringParameter(1)</Highlight>“ mit deiner momentanen Ausrüstung überschreiben?"
4357,"Das Ausrüstungsset <Value>IntegerParameter(2)</Value> „<Highlight>StringParameter(1)</Highlight>“ löschen?"
4358,"Das Ausrüstungsset ablegen und die Gegenstände anlegen, die du vor dem Set getragen hast?"
4359,"<Sheet(ClassJob,IntegerParameter(1),1)/> St <Value>IntegerParameter(2)</Value>"
4360,"Gegenstände ansehen"
4361,"Ein für den Ausrüstungswechsel notwendiger Gegenstand wurde nicht im Arsenal gefunden."
4362,"Ein Teil der Gegenstände wurde nicht im Arsenal gefunden."
4363,"Ein Teil der Gegenstände wurde im Arsenal nicht in der richtigen Farbe gefunden."
4364,"Ein Teil der Gegenstände konnte nicht angelegt werden."
4365,"<Sheet(ClassJob,IntegerParameter(1),1)/> St. <Value>IntegerParameter(2)</Value>"
4366,"Diesen Gegenstand suchen"
4367,"<CommandIcon(10)/> Untermenü <CommandIcon(11)/> Diesen Gegenstand suchen"
4368,"Ein Teil der Ausrüstung ist nicht mit der spezifizierten Materia ausgestattet."
4369,"Ein Teil der Ausrüstung ist nicht mit der spezifizierten Projektion versehen."
4370,"MATERIA AKTIVIEREN"
4371,""
4372,"Grad I"
4373,"Grad II"
4374,"Grad III"
4375,"Grad IV"
4376,"Gegenstand"
4377,"Gewünschte Materia"
4378,"Besitz"
4379,"Im Inventar suchen"
4380,"AUSRÜSTUNG VERKAUFEN"
4381,""
4382,"Menge"
4383,"<Sheet(ClassJob,IntegerParameter(1),1)/> (<Value>IntegerParameter(2)</Value>)"
4384,"Im Arsenal befindet sich <SheetDe(Item,4,IntegerParameter(1),1,1,1)/> mit den registrierten Parametern. Stattdessen einen leicht abweichenden Gegenstand für deine Haupthand verwenden?"
4385,"Im Arsenal befindet sich <SheetDe(Item,4,IntegerParameter(1),1,1,1)/> für deine Haupthand, aber <SheetDe(Item,3,IntegerParameter(2),1,1,1)/> wäre ebenfalls für deinen Job/deine Klasse geeignet. Diesen Gegenstand verwenden?"
4386,"Ja"
4387,"Nein"
4388,"<Clickable(<SheetDe(Item,2,IntegerParameter(1),1,1,1)/>)/> für deine Haupthand kann momentan nicht angelegt werden, aber <SheetDe(Item,3,IntegerParameter(2),1,1,1)/> wäre ebenfalls für deinen Job/deine Klasse geeignet. Diesen Gegenstand verwenden?"
4390,"EINGESETZTE MATERIA AKTIVIEREN"
4391,""
4392,"Eins nach oben"
4393,"Eins nach unten"
4394,"Mit Pro<SoftHyphen/>jektions<SoftHyphen/>platte verknüpfen"
4395,"Verknüpfung mit Pro<SoftHyphen/>jektions<SoftHyphen/>platte ändern"
4396,"Verknüpfung mit Pro<SoftHyphen/>jektions<SoftHyphen/>platte aufheben"
4397,"Welten-Kontaktkreis [1]"
4398,"PvP-Team"
4399,"Nachricht des PvP-Teams"
4400,"MATERIA"
4401,""
4402,"Ausrüstung"
4403,"Inventar"
4404,"Arsenal"
4405,"Gegenstand"
4406,"G.-St."
4407,"Bindung"
4408,"<Value>IntegerParameter(1)</Value><Indent/>%"
4409,"Du hast keine Gegenstände, aus denen Materia extrahiert werden kann."
4410,"Die emotionale Bindung mit einem Gegenstand muss 100 % erreicht haben, um Materia aus ihm extrahieren zu können."
4413,"Aus Gegenstand (persönlich/selten) extrahieren"
4414,"Aus Gegenstand mit eingesetzter Materia extrahieren"
4415,"Willst du Materia aus diesem Gegenstand extrahieren? Die emotionale Bindung dieses Gegenstands wird dabei auf 1 % zurückgesetzt."
4416,"Ja"
4417,"Nein"
4418,"Du hast diesen Gegenstand gerade angelegt. Willst du wirklich Materia aus ihm extrahieren?"
4420,"MATERIA EINSETZEN"
4421,""
4422,"Ausrüstung"
4423,"Materia"
4424,"Inventar"
4425,"Arsenal"
4426,"Gegenstand"
4427,"G.-St."
4428,"Slot"
4429,"Materia"
4430,"Eigenschaften"
4431,"Menge"
4432,"Du hast keine Materia, die du einsetzen könntest."
4433,"Du hast keine Gegenstände, in die du Materia einsetzen könntest."
4434,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Das Einsetzen der Materia ist fehlgeschlagen.
Mit denselben Materialien noch einmal versuchen?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
4435,"Materia extrahieren"
4436,"Materia einsetzen"
4437,"Materia einsetzen lassen"
4438,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Das Einsetzen der Materia ist fehlgeschlagen.
Mit denselben Materialien noch einmal versuchen?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
4439,"Schließen"
4440,"MATERIA EINSETZEN"
4441,""
4442,"MATERIA"
4443,"AUSRÜSTUNG"
4444,"KATALYSATOR"
4445,"ERFOLGSCHANCEN"
4446,"<Value>IntegerParameter(1)</Value>,<TwoDigitValue>IntegerParameter(2)</TwoDigitValue> %"
4447,"Das Einsetzen gelingt mit Sicherheit."
4448,"Das Einsetzen könnte fehlschlagen."
4449,"Das Einsetzen wird wahrscheinlich fehlschlagen."
4450,"Das Einsetzen wird fast sicher fehlschlagen."
4451,"Der Gegenstand kann nicht den vollen Bonus der Materia aufnehmen."
4452,"Dir fehlt der nötige Katalysator, um Materia einzusetzen."
4453,"Einsetzen ist nicht möglich. Erfolgschance beträgt 0 %."
4454,"Einsetzen ist nicht möglich. Erforderlich: Handwerker der Stufe <Value>IntegerParameter(1)</Value>"
4455,"Du kannst in diesen Gegenstand keine weitere Materia einsetzen."
4456,"Ein Katalysator von höherem Grad wird verwendet, weil du sonst nicht genug hast."
4457,"Einsetzen"
4458,"Zurück"
4460,"ANFRAGE: MATERIA EINSETZEN"
4461,""
4462,"HONORAR"
4463,""
4464,"Bestätigen"
4465,"Zurück"
4466,"Zurückziehen"
4467,"<Format(IntegerParameter(1),FF022E)/>"
4468,"Annehmen"
4469,"Abbrechen"
4470,"Materia zu diesen Bedingungen einsetzen lassen?"
4471,"Materia zu diesen Bedingungen einsetzen?"
4472,"Ja"
4473,"Nein"
4475,"Du bittest einen anderen Spieler, Materia in ein Sammlerstück einzusetzen. Fortfahren?"
4476,"Preis"
4477,"Diese Ausrüstung mit eingesetzter inaktiver Materia verkaufen?"
4478,"<Clickable(<SheetDe(Item,5,IntegerParameter(2),1,1,1)/>)/> × <Format(IntegerParameter(1),FF022E)/>"
4479,"Du bist dabei, eine riskante Materiaeinsetzung in Auftrag zu geben. Auch bei einem Fehlschlag musst du bezahlen und die Materia geht verloren. Trotzdem versuchen?"
4480,"Du bist dabei, zusätzliche Materia mit riskanten Techniken einzusetzen. Bei einem Fehlschlag geht die Materia verloren. Trotzdem versuchen?"
4481,"Ja"
4482,"Nein"
4483,"<Clickable(<SheetDe(Item,2,IntegerParameter(1),1,4,1)/>)/> in <SheetDe(Item,1,IntegerParameter(2),1,4,1)/> umwandeln?"
4484,"Die inaktive Materia in diesem Gegenstand mit diesen Einstellungen aktivieren?"
4485,"MATERIA ENTFERNEN"
4486,""
4487,"Ausrüstung"
4488,"Inventar"
4489,"Gegenstand"
4490,"Slot"
4491,"Preis"
4492,"Du hast keine Aus<SoftHyphen/>rüstungs<SoftHyphen/>gegen<SoftHyphen/>stände, in die Materia eingesetzt ist."
4493,"Du hast keine Aus<SoftHyphen/>rüstungs<SoftHyphen/>gegen<SoftHyphen/>stände, in die inaktive Materia eingesetzt ist."
4494,"Du hast keine inaktive Materia."
4495,"Willst du alle Materia aus dem Gegenstand entfernen? Sie wird dabei zerstört. "
4496,"Kosten: <Format(IntegerParameter(1),FF022E)/>"
4497,"Ja"
4498,"Nein"
4499,"Du bist dabei, Materia in ein Sammlerstück einzusetzen. Wirklich versuchen?"
4500,"Kontaktkreis 1"
4501,"Kontaktkreis 2"
4502,"Kontaktkreis 3"
4503,"Kontaktkreis 4"
4504,"Kontaktkreis 5"
4505,"Kontaktkreis 6"
4506,"Kontaktkreis 7"
4507,"Kontaktkreis 8"
4508,"Neulinge"
4509,"Neuling-Informationen"
4510,"KUNDENDIENST"
4511,""
4512,"Informationen"
4513,"Neuigkeiten"
4514,"Kontakt"
4515,"Verlauf"
4516,"Aktuelles"
4517,"FAQ"
4518,"FAQs durchsuchen"
4519,"Suchen"
4520,"Unangemessenes Verhalten melden"
4521,"Falls du im Spiel von jemandem belästigt oder bedrängt wirst, teile uns dies bitte hier mit."
4522,"Unrechtmäßige Aktivitäten melden"
4523,"Falls du der Ansicht bist, dass jemand ein externes Programm benutzt, das ihm einen unfairen Vorteil im Spiel verschafft, oder du den Kauf oder Verkauf von Gegenständen bzw. Charakteren bemerkst, teile uns das bitte hier mit. Bitte beachte, dass Game Master diese Berichte nicht individuell beantworten."
