key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1239,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1240,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1241,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1242,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1243,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1244,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1245,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1246,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1247,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1248,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1249,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1250,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1251,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1252,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1253,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1254,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1255,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1256,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1257,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1258,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1259,"The Hunt","Chasseur du ponant : rang B","Abattre 6 cibles d'élite de rang B différentes dans Dravania.",5," / ","","ui/icon/002000/002717.tex",1,5,,,,,,,,,,16,1,"AchievementHideCondition#0"
1260,"The Hunt","Chasseur des cieux et des glaces : rang B","Abattre 6 cibles d'élite de rang B différentes dans les Hautes terres du Coerthas occidental ou Abalathia.",5," / ","","ui/icon/002000/002717.tex",1,5,,,,,,,,,,17,1,"AchievementHideCondition#0"
1261,"The Hunt","Chasseur du ponant : rang A","Abattre 6 cibles d'élite de rang A différentes dans Dravania.",5," / ","","ui/icon/002000/002726.tex",1,5,,,,,,,,,,18,1,"AchievementHideCondition#0"
1262,"The Hunt","Chasseur des cieux et des glaces : rang A","Abattre 6 cibles d'élite de rang A différentes dans les Hautes terres du Coerthas occidental ou Abalathia.",5," / ","","ui/icon/002000/002726.tex",1,5,,,,,,,,,,19,1,"AchievementHideCondition#0"
1263,"The Hunt","Chasseur du ponant : rang S","Abattre 3 cibles d'élite de rang S différentes dans Dravania.",5," / ","","ui/icon/002000/002728.tex",1,5,,,,,,,,,,20,1,"AchievementHideCondition#0"
1264,"The Hunt","Chasseur des cieux et des glaces : rang S","Abattre 3 cibles d'élite de rang S différentes dans les Hautes terres du Coerthas occidental ou Abalathia.",5," / ","","ui/icon/002000/002728.tex",1,5,,,,,,,,,,21,1,"AchievementHideCondition#0"
1265,"Disciples of the Hand","Menuisier émérite","Atteindre le niveau 60 avec la classe menuisier.",5," / ","","ui/icon/035000/035001.tex",1,3,"carpenter",,,,,,,,,6,1,"AchievementHideCondition#0"
1266,"Disciples of the Hand","Forgeron émérite","Atteindre le niveau 60 avec la classe forgeron.",5," / ","","ui/icon/035000/035106.tex",1,3,"blacksmith",,,,,,,,,26,1,"AchievementHideCondition#0"
1267,"Disciples of the Hand","Armurier émérite","Atteindre le niveau 60 avec la classe armurier.",5," / ","","ui/icon/035000/035203.tex",1,3,"armorer",,,,,,,,,46,1,"AchievementHideCondition#0"
1268,"Disciples of the Hand","Orfèvre émérite","Atteindre le niveau 60 avec la classe orfèvre.",5," / ","","ui/icon/035000/035301.tex",1,3,"goldsmith",,,,,,,,,66,1,"AchievementHideCondition#0"
1269,"Disciples of the Hand","Tanneur émérite","Atteindre le niveau 60 avec la classe tanneur.",5," / ","","ui/icon/035000/035404.tex",1,3,"leatherworker",,,,,,,,,86,1,"AchievementHideCondition#0"
1270,"Disciples of the Hand","Couturier émérite","Atteindre le niveau 60 avec la classe couturier.",5," / ","","ui/icon/035000/035501.tex",1,3,"weaver",,,,,,,,,106,1,"AchievementHideCondition#0"
1271,"Disciples of the Hand","Alchimiste émérite","Atteindre le niveau 60 avec la classe alchimiste.",5," / ","","ui/icon/035000/035604.tex",1,3,"alchemist",,,,,,,,,126,1,"AchievementHideCondition#0"
1272,"Disciples of the Hand","Cuisinier émérite","Atteindre le niveau 60 avec la classe cuisinier.",5," / ","","ui/icon/035000/035704.tex",1,3,"culinarian",,,,,,,,,146,1,"AchievementHideCondition#0"
1273,"Disciples of the Land","Mineur émérite","Atteindre le niveau 60 avec la classe mineur.",5," / ","","ui/icon/038000/038003.tex",1,3,"miner",,,,,,,,,6,1,"AchievementHideCondition#0"
1274,"Disciples of the Land","Botaniste émérite","Atteindre le niveau 60 avec la classe botaniste.",5," / ","","ui/icon/038000/038103.tex",1,3,"botanist",,,,,,,,,26,1,"AchievementHideCondition#0"
1275,"Disciples of the Land","Pêcheur émérite","Atteindre le niveau 60 avec la classe pêcheur.",5," / ","","ui/icon/038000/038203.tex",1,3,"fisher",,,,,,,,,46,1,"AchievementHideCondition#0"
1276,"General","Virtuose de la main","Atteindre le niveau 60 avec les classes menuisier, forgeron, armurier, orfèvre, tanneur, couturier, alchimiste et cuisinier.",20,"Grandmaster of the Hand / Grandmaster of the Hand","","ui/icon/061000/061269.tex",1,26,,,,,,,,,,23,1,"AchievementHideCondition#0"
1277,"General","Virtuose de la terre","Atteindre le niveau 60 avec les classes mineur, botaniste et pêcheur.",20,"Grandmaster of the Land / Grandmaster of the Land","","ui/icon/001000/001981.tex",1,26,,,,,,,,,,24,1,"AchievementHideCondition#0"
1278,"Carpenter","Carnet de notes : menuisier IV","Faire 200 synthèses de menuisier différentes et les avoir notées dans le carnet d'artisanat.",10," / ","","ui/icon/001000/001524.tex",1,1,,,,,,,,,,24,1,"AchievementHideCondition#0"
1279,"Blacksmith","Carnet de notes : forgeron IV","Faire 270 synthèses de forgeron différentes et les avoir notées dans le carnet d'artisanat.",10," / ","","ui/icon/001000/001574.tex",1,1,,,,,,,,,,24,1,"AchievementHideCondition#0"
1280,"Armorer","Carnet de notes : armurier IV","Faire 230 synthèses d'armurier différentes et les avoir notées dans le carnet d'artisanat.",10," / ","","ui/icon/001000/001625.tex",1,1,,,,,,,,,,24,1,"AchievementHideCondition#0"
1281,"Goldsmith","Carnet de notes : orfèvre IV","Faire 380 synthèses d'orfèvre différentes et les avoir notées dans le carnet d'artisanat.",10," / ","","ui/icon/001000/001676.tex",1,1,,,,,,,,,,24,1,"AchievementHideCondition#0"
1282,"Leatherworker","Carnet de notes : tanneur IV","Faire 320 synthèses de tanneur différentes et les avoir notées dans le carnet d'artisanat.",10," / ","","ui/icon/001000/001724.tex",1,1,,,,,,,,,,24,1,"AchievementHideCondition#0"
1283,"Weaver","Carnet de notes : couturier IV","Faire 350 synthèses de couturier différentes et les avoir notées dans le carnet d'artisanat.",10," / ","","ui/icon/001000/001774.tex",1,1,,,,,,,,,,24,1,"AchievementHideCondition#0"
1284,"Alchemist","Carnet de notes : alchimiste IV","Faire 170 synthèses d'alchimiste différentes et les avoir notées dans le carnet d'artisanat.",10," / ","","ui/icon/001000/001825.tex",1,1,,,,,,,,,,24,1,"AchievementHideCondition#0"
1285,"Culinarian","Carnet de notes : cuisinier IV","Faire 160 synthèses de cuisinier différentes et les avoir notées dans le carnet d'artisanat.",10," / ","","ui/icon/001000/001875.tex",1,1,,,,,,,,,,24,1,"AchievementHideCondition#0"
1286,"Miner","Carnet de notes : mineur IV","Récolter 100 objets différents en tant que mineur et les avoir notés dans le carnet de récolte.",10," / ","","ui/icon/001000/001015.tex",1,1,,,,,,,,,,44,1,"AchievementHideCondition#0"
1287,"Botanist","Carnet de notes : botaniste IV","Récolter 150 objets différents en tant que botaniste et les avoir notés dans le carnet de récolte.",10," / ","","ui/icon/001000/001065.tex",1,1,,,,,,,,,,44,1,"AchievementHideCondition#0"
1288,"Fisher","Carnet de notes : pêcheur IV","Pêcher 400 prises différentes et les avoir notées dans le carnet de pêche.",10," / ","","ui/icon/001000/001104.tex",1,1,,,,,,,,,,44,1,"AchievementHideCondition#0"
1289,"Collectables","Facteur de merveilles I","Synthétiser 100 objets collectionnables.",5," / ","","ui/icon/062000/062973.tex",1,1,,,,,,,,,,1,1,"AchievementHideCondition#0"
1290,"Collectables","Facteur de merveilles II","Synthétiser 300 objets collectionnables.",5," / ","","ui/icon/062000/062973.tex",1,1,,,,,,,,,,2,1,"AchievementHideCondition#0"
1291,"Collectables","Facteur de merveilles III","Synthétiser 1 000 objets collectionnables.",10,"Molder of Masterpieces / Molder of Masterpieces","","ui/icon/062000/062973.tex",1,1,,,,,,,,,,3,1,"AchievementHideCondition#0"
1292,"Collectables","Chasseur de merveilles I","Récolter 300 objets collectionnables.",5," / ","","ui/icon/060000/060031.tex",1,1,,,,,,,,,,11,1,"AchievementHideCondition#0"
1293,"Collectables","Chasseur de merveilles II","Récolter 1 000 objets collectionnables.",5," / ","","ui/icon/060000/060031.tex",1,1,,,,,,,,,,12,1,"AchievementHideCondition#0"
1294,"Collectables","Chasseur de merveilles III","Récolter 3 000 objets collectionnables.",10,"Amasser of Masterpieces / Amasser of Masterpieces","","ui/icon/060000/060031.tex",1,1,,,,,,,,,,13,1,"AchievementHideCondition#0"
1295,"Collectables","Bon client de Rowena I","Échanger 300 objets collectionnables aux PNJ “experte en objets collectionnables”.",5," / ","","ui/icon/026000/026109.tex",1,1,,,,,,,,,,21,1,"AchievementHideCondition#0"
1296,"Collectables","Bon client de Rowena II","Échanger 1 000 objets collectionnables aux PNJ “experte en objets collectionnables”.",5," / ","","ui/icon/026000/026109.tex",1,1,,,,,,,,,,22,1,"AchievementHideCondition#0"
1297,"Collectables","Bon client de Rowena III","Échanger 3 000 objets collectionnables aux PNJ “experte en objets collectionnables”.",10,"Business Associate / Business Associate","","ui/icon/026000/026109.tex",1,1,,,,,,,,,,23,1,"AchievementHideCondition#0"
1298,"Treasure Hunt","Creuser son trou V","Déchiffrer 20 vieilles cartes en peau d'archéornis et ouvrir les coffres auxquels elles conduisent.",20," / ","","ui/icon/000000/000115.tex",1,1,,,,,,,,,,6,1,"AchievementHideCondition#0"
1299,"Treasure Hunt","Creuser son trou VI","Déchiffrer 20 vieilles cartes en peau de wyverne et ouvrir les coffres auxquels elles conduisent.",20," / ","","ui/icon/000000/000115.tex",1,1,,,,,,,,,,7,1,"AchievementHideCondition#0"
1300,"Treasure Hunt","Creuser son trou VII","Déchiffrer 20 vieilles cartes en peau de dragon et ouvrir les coffres auxquels elles conduisent.",20," / ","","ui/icon/000000/000115.tex",1,1,,,,,,,,,,8,1,"AchievementHideCondition#0"
1301,"Carpenter","Toucher du bois : Expert","Réaliser 1 000 synthèses de menuiserie de niveau 51 à 60.",10," / ","","ui/icon/035000/035001.tex",1,1,,,,,,,,,,7,1,"AchievementHideCondition#0"
1302,"Blacksmith","En avant, forgez : Expert","Réaliser 1 000 synthèses de métallurgie de niveau 51 à 60.",10," / ","","ui/icon/035000/035106.tex",1,1,,,,,,,,,,7,1,"AchievementHideCondition#0"
1303,"Armorer","Entre le marteau et l'enclume : Expert","Réaliser 1 000 synthèses d'armurerie de niveau 51 à 60.",10," / ","","ui/icon/035000/035203.tex",1,1,,,,,,,,,,7,1,"AchievementHideCondition#0"
1304,"Goldsmith","Tout ce qui brille : Expert","Réaliser 1 000 synthèses d'orfèvrerie de niveau 51 à 60.",10," / ","","ui/icon/035000/035301.tex",1,1,,,,,,,,,,7,1,"AchievementHideCondition#0"
1305,"Leatherworker","Tourner autour des peaux : Expert","Réaliser 1 000 synthèses de tannerie de niveau 51 à 60.",10," / ","","ui/icon/035000/035404.tex",1,1,,,,,,,,,,7,1,"AchievementHideCondition#0"
1306,"Weaver","De fil en aiguille : Expert","Réaliser 1 000 synthèses de couture de niveau 51 à 60.",10," / ","","ui/icon/035000/035501.tex",1,1,,,,,,,,,,7,1,"AchievementHideCondition#0"
1307,"Alchemist","Alchimiste d'acier : Expert","Réaliser 1 000 synthèses d'alchimie de niveau 51 à 60.",10," / ","","ui/icon/035000/035604.tex",1,1,,,,,,,,,,7,1,"AchievementHideCondition#0"
1308,"Culinarian","Cordon-bleu : Expert","Réaliser 1 000 synthèses de cuisine de niveau 51 à 60.",10," / ","","ui/icon/035000/035704.tex",1,1,,,,,,,,,,7,1,"AchievementHideCondition#0"
1309,"Miner","Payer de mine : terres du nord","Extraire 5 000 fois dans des filons ou carrières de niveaux 51 à 60.",10," / ","","ui/icon/001000/001015.tex",1,1,,,,,,,,,,20,1,"AchievementHideCondition#0"
1310,"Botanist","Deux bois, deux mesures : terres du nord","Couper ou faucher 5 000 fois sur des arbres matures ou des carrés de végétation de niveaux 51 à 60.",10," / ","","ui/icon/001000/001056.tex",1,1,,,,,,,,,,20,1,"AchievementHideCondition#0"
1311,"Fisher","Surveiller sa ligne : terres du nord","Pêcher 3 000 fois dans des bancs de niveaux 51 à 60.",10," / ","","ui/icon/001000/001101.tex",1,1,,,,,,,,,,20,1,"AchievementHideCondition#0"
1312,"Sightseeing Log","Touriste des terres du nord","Découvrir les lieux notoires 001 à 042 du carnet d'exploration de Heavensward.",10," / ","","ui/icon/001000/001019.tex",1,1,,,,,,,,,,63,1,"AchievementHideCondition#0"
1313,"Carpenter","De main de maître : menuisier IV","Fabriquer un total de 5 000 objets de haute qualité en tant que menuisier.",10," / ","","ui/icon/035000/035015.tex",1,1,,,,,,,,,,43,1,"AchievementHideCondition#0"
1314,"Blacksmith","De main de maître : forgeron IV","Fabriquer un total de 5 000 objets de haute qualité en tant que forgeron.",10," / ","","ui/icon/035000/035114.tex",1,1,,,,,,,,,,43,1,"AchievementHideCondition#0"
1315,"Armorer","De main de maître : armurier IV","Fabriquer un total de 5 000 objets de haute qualité en tant qu'armurier.",10," / ","","ui/icon/035000/035214.tex",1,1,,,,,,,,,,43,1,"AchievementHideCondition#0"
1316,"Goldsmith","De main de maître : orfèvre IV","Fabriquer un total de 5 000 objets de haute qualité en tant qu'orfèvre.",10," / ","","ui/icon/035000/035313.tex",1,1,,,,,,,,,,43,1,"AchievementHideCondition#0"
1317,"Leatherworker","De main de maître : tanneur IV","Fabriquer un total de 5 000 objets de haute qualité en tant que tanneur.",10," / ","","ui/icon/035000/035414.tex",1,1,,,,,,,,,,43,1,"AchievementHideCondition#0"
1318,"Weaver","De main de maître : couturier IV","Fabriquer un total de 5 000 objets de haute qualité en tant que couturier.",10," / ","","ui/icon/035000/035514.tex",1,1,,,,,,,,,,43,1,"AchievementHideCondition#0"
1319,"Alchemist","De main de maître : alchimiste IV","Fabriquer un total de 5 000 objets de haute qualité en tant qu'alchimiste.",10," / ","","ui/icon/035000/035613.tex",1,1,,,,,,,,,,43,1,"AchievementHideCondition#0"
1320,"Culinarian","De main de maître : cuisinier IV","Fabriquer un total de 5 000 objets de haute qualité en tant que cuisinier.",10," / ","","ui/icon/035000/035716.tex",1,1,,,,,,,,,,43,1,"AchievementHideCondition#0"
1321,"Carpenter","De main de maître : menuisier V","Fabriquer un total de 10 000 objets de haute qualité en tant que menuisier.",10,"Master Carpenter / Master Carpenter","","ui/icon/035000/035015.tex",1,1,,,,,,,,,,44,1,"AchievementHideCondition#0"
1322,"Blacksmith","De main de maître : forgeron V","Fabriquer un total de 10 000  objets de haute qualité en tant que forgeron.",10,"Master Blacksmith / Master Blacksmith","","ui/icon/035000/035114.tex",1,1,,,,,,,,,,44,1,"AchievementHideCondition#0"
1323,"Armorer","De main de maître : armurier V","Fabriquer un total de 10 000  objets de haute qualité en tant qu'armurier.",10,"Master Armorer / Master Armorer","","ui/icon/035000/035214.tex",1,1,,,,,,,,,,44,1,"AchievementHideCondition#0"
1324,"Goldsmith","De main de maître : orfèvre V","Fabriquer un total de 10 000  objets de haute qualité en tant qu'orfèvre.",10,"Master Goldsmith / Master Goldsmith","","ui/icon/035000/035313.tex",1,1,,,,,,,,,,44,1,"AchievementHideCondition#0"
1325,"Leatherworker","De main de maître : tanneur V","Fabriquer un total de 10 000  objets de haute qualité en tant que tanneur.",10,"Master Leatherworker / Master Leatherworker","","ui/icon/035000/035414.tex",1,1,,,,,,,,,,44,1,"AchievementHideCondition#0"
1326,"Weaver","De main de maître : couturier V","Fabriquer un total de 10 000  objets de haute qualité en tant que couturier.",10,"Master Weaver / Master Weaver","","ui/icon/035000/035514.tex",1,1,,,,,,,,,,44,1,"AchievementHideCondition#0"
1327,"Alchemist","De main de maître : alchimiste V","Fabriquer un total de 10 000 objets de haute qualité en tant qu'alchimiste.",10,"Master Alchemist / Master Alchemist","","ui/icon/035000/035613.tex",1,1,,,,,,,,,,44,1,"AchievementHideCondition#0"
1328,"Culinarian","De main de maître : cuisinier V","Fabriquer un total de 10 000  objets de haute qualité en tant que cuisinier.",10,"Master Culinarian / Master Culinarian","","ui/icon/035000/035716.tex",1,1,,,,,,,,,,44,1,"AchievementHideCondition#0"
1329,"Miner","Bonne trouvaille : mineur IV","Récolter un total de 20 000 objets de haute qualité en tant que mineur.",10,"Master Miner / Master Miner","","ui/icon/038000/038016.tex",1,1,,,,,,,,,,63,1,"AchievementHideCondition#0"
1330,"Botanist","Bonne trouvaille : botaniste IV","Récolter un total de 20 000 objets de haute qualité en tant que botaniste.",10,"Master Botanist / Master Botanist","","ui/icon/038000/038114.tex",1,1,,,,,,,,,,64,1,"AchievementHideCondition#0"
1331,"Fisher","Pêche miraculeuse IV","Pêcher un total de 10 000 prises de haute qualité.",10,"Master Fisher / Master Fisher","","ui/icon/038000/038217.tex",1,1,,,,,,,,,,63,1,"AchievementHideCondition#0"
1332,"","","",0," / ","",,0,0,,,,,,,,,,0,0,"AchievementHideCondition#0"
1333,"Materia","L'art et la matéria V","Sertir avec succès 2 500 matérias.",10," / ","","ui/icon/000000/000109.tex",1,1,,,,,,,,,,6,1,"AchievementHideCondition#0"
1334,"Materia","L'art et la matéria VI","Sertir avec succès 5 000 matérias.",10," / ","","ui/icon/000000/000109.tex",1,1,,,,,,,,,,7,1,"AchievementHideCondition#0"
1335,"Materia","Ça peut toujours sertir V","Matérialiser 5 000 objets.",10," / ","","ui/icon/000000/000869.tex",1,1,,,,,,,,,,28,1,"AchievementHideCondition#0"
1336,"Battle","Un océan de sang","Vaincre 200 000 ennemis.",30," / ","","ui/icon/002000/002565.tex",1,1,,,,,,,,,,8,1,"AchievementHideCondition#0"
1337,"Currency","La bonne paye VI","Gagner un total de 20 000 000 gils en ac<SoftHyphen/>com<SoftHyphen/>plis<SoftHyphen/>sant des mandats.",20," / ","","ui/icon/000000/000463.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
