key,0,1,2,3,4,5,6,7,8,9,10,11
237,2,1,2,0,0,"/beginnerchannel","/bchannel","/neulingschat, /nchat, /novicenetwork, /nnetwork
VERWENDUNG:
/neulingschat [Unterbefehl]
→ Ändert die Einstellung für die automatische Teilnahme am Neulings-Chat, wenn du Mentor bist.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Aktiviert die automatische Teilnahme und nimmt am Neulings-Chat teil.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Deaktiviert die automatische Teilnahme und verlässt den Neulings-Chat.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/neulingschat","/nchat","head",1000
238,1,0,0,0,0,"/returnerstatusoff","","/rückkehrerstatusaus, /rstataus, /returnerstatusoff

→ Entfernt den Online-Status „Rückkehrer“.","/rückkehrerstatusaus","/rstataus","head",1000
239,2,1,2,0,0,"/roleplaying","","/rollenspiel, /roleplaying
VERWENDUNG:
/rollenspiel [Unterbefehl]
→ Ändert deinen Online-Status zu „Im Rollenspiel“.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Aktiviert den Status „Im Rollenspiel“.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Aktiviert den Status „Online“.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/rollenspiel","","head",0
251,3,2,3,2,0,"/action","/ac","/kommando, /kmd, /action, /ac
VERWENDUNG:
/kmd ""[Kommando]"" [Variable zur Zielbestimmung]
→ Führt das gewählte Kommando auf das spezifizierte Ziel aus. Bei Kommandos auf den eigenen Charakter kann der Zielname entfallen. Kann nicht mit Kommandos verwendet werden, die noch nicht erlernt wurden oder die in dieser Situation nicht benutzt werden können. 

>>Zielbestimmung:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><1>-<8><UIGlow>01</UIGlow><UIForeground>01</UIForeground>  Führt das Kommando auf Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glied 1 - 8 aus.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><t>, <target><UIGlow>01</UIGlow><UIForeground>01</UIForeground>  Führt das Kommando auf das anvisierte Ziel aus. Bei Bodenziel-Kommandos wird das Kommando am Standort des Ziels ausgelöst.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bzaus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>gtoff<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Das Bodenziel-Kommando wird direkt ohne Starten des Bodenziel-Modus an der Stelle des Zeigers ausgelöst.

>>Beispiel:
/kmd ""Gewaltiger Hieb"" <t>
Gewaltiger Hieb wird auf das anvisierte Ziel ausgeführt.
/kmd Vita <2>
Vita wird auf Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glied 2 ausgeführt.
/kmd Shukuchi <t>
Shukuchi wird am Standort des anvisierten Ziels ausgelöst.
/action Shukuchi bzaus
Shukuchi wird direkt an der Stelle des Zeigers ausgelöst.","/kommando","/kmd","head",0
252,2,1,2,0,0,"/battlemode","/bm","/kampf, /battlemode, /bm
VERWENDUNG:
/kampf [Unterbefehl]
→ Wechselt zwischen Initiative und Normalzustand.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Wechselt in die Initiative.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Wechselt in den Normalzustand.
Bei fehlendem Unterbefehl wird in den jeweils anderen Zustand gewechselt.","/kampf","","head",0
253,2,0,0,0,0,"/target","/ta","/ziel, /target, /ta
VERWENDUNG:
/ziel [Variable zur Zielbestimmung]
→ Wählt einen Charakter als Ziel aus. Der Charakter muss sich in Reichweite befinden.>>Beispiel:
/ziel <2>
Wählt den zweiten Charakter in der Gruppenliste als Ziel aus.","/ziel","","head",0
254,1,0,0,0,0,"/targetpc","/tpc","/zielpc, /targetpc, /tpc
→ Der nächste PC im Umkreis wird als Ziel ausgewählt.","/zielpc","","head",0
255,1,0,0,0,0,"/targetnpc","/tnpc","/zielnpc, /targetnpc, /tnpc
→ Der nächste NPC im Umkreis wird als Ziel ausgewählt.","/zielnpc","","head",0
256,1,0,0,0,0,"/targetenemy","/tenemy","/zielgeg, /targetenemy, /tenemy
→ Der nächste Gegner im Umkreis wird als Ziel ausgewählt.","/zielgeg","","head",0
257,1,0,0,0,0,"/battletarget","/bt","/zielfeind, /battletarget, /bt
→ Der nächststehende dich attackierende Gegner wird als Ziel ausgewählt.","/zielfeind","","head",0
258,2,0,0,0,0,"/assist","/as","/assist, /as
VERWENDUNG:
/assist [Variable zur Zielbestimmung]
→ Wählt dasselbe Ziel aus, das von dem angegeben Charakter gerade anvisiert wird.>>Beispiel:
/assist <t>
Visiert dasselbe Ziel an, das der angegebene Charakter gerade anvisiert.
/assist <2>
Visiert dasselbe Ziel an, das der zweite Charakter in der Gruppenliste gerade anvisiert.","","","head",0
259,1,0,0,0,0,"/facetarget","/ft","/hin, /facetarget, /ft
→ Wendet deinen Charakter sofort zum anvisierten Ziel hin.","/hin","","head",0
260,1,0,0,0,0,"/nexttarget","/nt","/nächstesziel, /nexttarget, /nt
→ Schaltet im Uhrzeigersinn durch die Gegner auf dem Bildschirm.","/nächstesziel","","head",0
261,1,0,0,0,0,"/previoustarget","","/vorigesziel, /previoustarget
→ Schaltet gegen den Uhrzeigersinn durch die Gegner auf dem Bildschirm.","/vorigesziel","","head",0
262,1,0,0,0,0,"/targetlasttarget","/tlt","/letztesziel, /targetlasttarget, /tlt
→ Visiert dein letztes Ziel erneut an.","/letztesziel","","head",0
263,1,0,0,0,0,"/targetlastenemy","/tle","/letzterfeind, /targetlastenemy, /tle
→ Visiert deinen letzten Gegner erneut an.","/letzterfeind","","head",0
264,2,1,2,0,0,"/lockon","/lo","/feststellen, /fest, /lockon, /lo
VERWENDUNG:
/fest [Unterbefehl]
→ Stellt dein momentan anvisiertes Ziel fest.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Ziel feststellen.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Zielfeststellung aufheben.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/feststellen","/fest","head",0
265,2,0,0,0,0,"/focustarget","","/fokusziel, /focustarget
VERWENDUNG:
/fokusziel [Variable zur Zielbestimmung]
→ Macht den ausgewählten Charakter zu deinem Fokusziel. Wird kein Ziel angegeben, wird der gerade anvisierte Charakter zum Fokusziel gemacht.","/fokusziel","","head",0
267,3,2,5,2,0,"/petaction","/pac","/familiarkomm, /fkmd, /petaction, /pac
VERWENDUNG:
/fkmd ""[Kommando]"" [Variable zur Zielbestimmung]
→ Benutzt ein Familiar-Kommando auf das Ziel. Bei Kommandos auf den eigenen Charakter oder Familiar kann die Zielangabe entfallen. Ausführung nur möglich, wenn das Kommando bereits erlernt wurde und die Umstände es erlauben.
>>Beispiel:
  /fkmd ""Aus""
Befiehlt dem Familiar, das Kommando „Aus“ auszuführen.","/familiarkomm","/fkmd","head",0
268,2,1,6,0,0,"/companionaction","/cac","/mitstreiterkomm, /mkmd, /companionaction, /cac
VERWENDUNG:
/mkmd ""[Kommando]""
→ Benutzt ein Mitstreiter-Kommando. Das Ziel kann nicht spezifiziert werden. Ausführung nur möglich, wenn das Kommando bereits erlernt wurde und die Umstände es erlauben.
>>Beispiel:
  /mkmd ""Freie Haltung""
Lässt deinen Mitstreiter in die Freie Haltung wechseln.","/mitstreiterkomm","/mkmd","head",0
269,1,0,0,0,0,"/facecamera","/fcam","/zukamera, /facecamera, /fcam
→ Lässt deinen Charakter direkt in die Kamera blicken. Bei erneuter Ausführung blickt der Charakter wieder weg.","/zukamera","","head",0
270,2,1,2,0,0,"/levelsync","/lsync","/stufenanpassung, /stufe, /levelsync, lsync
VERWENDUNG:
/stufe [Unterbefehl]
→ Passt deine Fertigkeitsstufe an, wenn die Option besteht, z. B. bei FATEs.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Anpassen.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Anpassung aufheben.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/stufenanpassung","/stufe","head",0
271,2,1,9,0,0,"/mount","","/reit, /mount
VERWENDUNG:
/reit ""[Reittiername]""
→ Du besteigst das angegebene Reittier bzw. steigst davon ab. Zum Absteigen kann der Reittiername entfallen. Beim Flug wird zum Sturzflug angesetzt.","/reit","","head",0
272,3,2,3,2,0,"/additionalaction","/aaction","/ergkmd, /additionalaction, /aaction
VERWENDUNG:
/ergkmd ""[Kommando]"" [Unterbefehl]
→ Legt das angegebene Kommando als Ergänzendes Kommando fest. Kann nur von Sammlern verwendet werden.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Legt Ergänzendes Kommando fest.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Entfernt Ergänzendes Kommando.
Bei fehlendem Unterbefehl wird das Ergänzende Kommando festgelegt bzw. entfernt.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>zurück<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>clear<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Entfernt alle Ergänzenden Kommandos (Kommandoname entfällt).

>>Beispiele:
/ergkmd ""Geodäsie""
Legt Geodäsie in den Ergänzenden Kommandos an.
/ergkmd zurück
Entfernt alle Ergänzenden Kommandos.","/ergkmd","","head",1000
273,3,2,10,2,0,"/generalaction","/gaction","/allgkom, /generalaction, /gaction
VERWENDUNG:
allgkom ""[Kommando]"" [Variable zur Zielbestimmung]
→ Wendet das Kommando auf das Ziel an. Bei auf sich selbst anwendbaren Kommandos kann die Zielangabe entfallen.
>>Zielbestimmung:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><1>-<8><UIGlow>01</UIGlow><UIForeground>01</UIForeground>  Führt das Kommando auf Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glied 1 - 8 aus.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><t>, <target><UIGlow>01</UIGlow><UIForeground>01</UIForeground>  Führt das Kommando auf das anvisierte Ziel aus. Bei Bodenziel-Kommandos wird das Kommando am Standort des Ziels ausgelöst.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bzaus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>gtoff<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Das Bodenziel-Kommando wird direkt ohne Starten des Bodenziel-Modus an der Stelle des Zeigers ausgelöst.

>>Beispiel:
/allgkom ""Reittier-Roulette""
Führt das Reittier-Roulette aus.
/allgkom ""Spezialkommando 1"" <t>
Führt „Spezialkommando 1“ auf das Ziel aus.","/allgkom","","head",0
274,2,1,8,0,0,"/minion","","/begleiter, /minion
VERWENDUNG:
/begleiter ""[Begleitername]""
→ Ruft oder entlässt den spezifizierten Begleiter. Beim Wegschicken kann der Name des Begleiters entfallen.","/begleiter","","head",0
275,2,0,0,0,0,"/statusoff","","/statusaus, /statusoff
VERWENDUNG:
/statusaus ""[Status]""
→ Deaktiviert den angegebenen positiven Statuseffekt.
>>Beispiel:
/statusaus ""Lanzenschärfung""
Entfernt den Status Lanzenschärfung.","/statusaus","","head",0
276,3,0,0,0,0,"/addpvpaction","/apa","/pluspvpkmd, /pluspvp, /addpvpaction, /apa
VERWENDUNG:
/pluspvp [Kommando] [Kommando]
→ Legt zwei ergänzende PvP-Kommandos fest. Zwei Angaben nötig.

>>Beispiel:
/pluspvp ""Waffenwurf"" ""Voller Schwinger""
Legt „Waffenwurf“ und „Voller Schwinger“ als PvP-Kommandos fest.","/pluspvpkmd","/pluspvp","head",1000
277,3,2,16,2,0,"/pvpaction","/pvpac","/pvpkommando, /pvpkmd, /pvpaction, /pvpac
VERWENDUNG:
/pvpkmd  ""[Kommando]"" [Variable zur Zielbestimmung]
→ Führt ein PvP-Kommando auf das angegebene Ziel aus.
Ausführung nur möglich, wenn das Kommando bereits erlernt wurde und die Umstände es erlauben. Bei auf sich selbst anwendbaren Kommandos kann die Zielangabe entfallen. Bei auf Gegner gerichteten Kommandos müssen Variablen verwendet werden. Kommandos mit Bodenzielmodus werden auf den Standort des angegebenen Ziels ausgeführt. Wenn kein Ziel angegeben ist, wird der Bodenzielmodus aktiviert.
>>Zielbestimmung:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><1>-<8><UIGlow>01</UIGlow><UIForeground>01</UIForeground>  Führt das Kommando auf Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glied 1 - 8 aus.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><t>, <target><UIGlow>01</UIGlow><UIForeground>01</UIForeground>  Führt das Kommando auf das anvisierte Ziel aus. Bei Bodenziel-Kommandos wird das Kommando am Standort des Ziels ausgelöst.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bzaus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>gtoff<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Das Bodenziel-Kommando wird direkt ohne Starten des Bodenziel-Modus an der Stelle des Zeigers ausgelöst.

>>Beispiel:
/pvpkmd ""Kombo Sturmkeil"" <t>
Führt „Kombo Sturmkeil“ auf das anvisierte Ziel aus.
/kmd Shukuchi <t>
Shukuchi wird am Standort des anvisierten Ziels ausgelöst.
/action Shukuchi bzaus
Shukuchi wird direkt an der Stelle des Zeigers ausgelöst.","/pvpkommando","/pvpkmd","add",0
279,3,2,18,2,0,"/blueaction","","/blaukommando, /blauk, /blueaction
VERWENDUNG:
/blaukommando ""[Kommando]"" [Variable zur Zielbestimmung]
→ Führt das genannte Blaumagie-Kommando auf das genannte Ziel aus. Kommandos mit Bodenzielmodus werden auf den Standort des angegebenen Ziels ausgeführt. Wenn kein Ziel angegeben ist, wird der Bodenzielmodus aktiviert.
>>Zielbestimmung:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><1>-<8><UIGlow>01</UIGlow><UIForeground>01</UIForeground>  Führt das Kommando auf Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glied 1 - 8 aus.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><t>, <target><UIGlow>01</UIGlow><UIForeground>01</UIForeground>  Führt das Kommando auf das anvisierte Ziel aus. Bei Bodenziel-Kommandos wird das Kommando am Standort des Ziels ausgelöst.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bzaus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>gtoff<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Das Bodenziel-Kommando wird direkt ohne Starten des Bodenziel-Modus an der Stelle des Zeigers ausgelöst.

>>Beispiel:
/blaukommando Wasserkanone  <t>
Führt das Kommando Wasserkanone auf das anvisierte Ziel aus.","/blaukommando","/blauk","head",0
301,2,1,2,0,0,"/autolockon","","/autofest, /autolockon
VERWENDUNG:
/autofest [Unterbefehl]
→ Aktiviert die Einstellung der Charakter<SoftHyphen/>konfiguration „Bei Auto-Attacke Ziel automatisch feststellen“.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Aktiviert automatisches Feststellen.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Deaktiviert automatisches Feststellen.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/autofest","","head",0
302,2,1,2,0,0,"/autofacetarget","","/autohin, /autofacetarget
VERWENDUNG:
/hin [Unterbefehl]
→ Aktiviert die Einstellung der Charakter<SoftHyphen/>konfiguration „Bei Kommando automatisch zum Ziel hinwenden“.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Aktiviert automatisches Hinwenden.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Deaktiviert automatisches Hinwenden.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/autohin","","head",0
303,2,1,2,0,0,"/targetring","","/ring, /targetring
VERWENDUNG:
/ring [Unterbefehl]
→ Aktiviert die Einstellung der Charakter<SoftHyphen/>konfiguration „Ring um Ziel anzeigen“.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Zeigt Ring um Ziele an.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Zeigt Ring um Ziele nicht an.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/ring","","head",0
304,2,1,2,0,0,"/targetline","","/aggro, /targetline
VERWENDUNG:
/aggro [Unterbefehl]
→ Aktiviert die Einstellung der Charakter<SoftHyphen/>konfiguration „Aggro-Linien von neuen Angreifern anzeigen“.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Zeigt Aggro-Linien an.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Zeigt Aggro-Linien nicht an.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/aggro","","head",0
305,2,1,2,0,0,"/linkline","","/verbündete, /linkline
VERWENDUNG:
/verbündete [Unterbefehl]
→ Aktiviert die Einstellung der Charakter<SoftHyphen/>konfiguration „Linien zwischen verbündeten Feinden anzeigen“.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Zeigt Linien an.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Zeigt Linien nicht an.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/verbündete","","head",0
306,2,1,2,0,0,"/autotarget","","/autoziel, /autotarget
VERWENDUNG:
/autoziel [Unterbefehl]
→ Aktiviert die Einstellung der Charakter<SoftHyphen/>konfiguration „Automatisches Anvisieren, wenn kein Ziel anvisiert ist“.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Aktiviert automatisches Anvisieren.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Deaktiviert automatisches Anvisieren.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/autoziel","","head",0
307,2,1,2,0,0,"/displayhead","","/helm, /displayhead
VERWENDUNG:
/helm [Unterbefehl]
→ Aktiviert die Einstellung der Charakter<SoftHyphen/>konfiguration „Ausrüstung am Kopf anzeigen“.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Zeigt Ausrüstung an.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Zeigt Ausrüstung nicht an.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/helm","","head",0
