key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
125,"Es heißt, dass Dezul Qualan mit dem Bau von Ballons begann, nachdem er im Traum eine Minnesängerweise mit dem Titel „Über den Wolken“ vernommen hatte.","Das letzte Mal, als der geniale Ixal-Ingenieur Dezul Qualan gesehen ward, stieg er in einen gewaltigen Panzerballon, der genug Proviant für einen vollen Mond in den Wolken geladen hatte. Sein Ziel: der fliegende Kontinent Ayatlan.","Klemm ich dir gleich Kopf in Drehbank.
Vielleicht macht Oberstübchen wieder klar. Kha!
<Emphasis>Sezul Totoloc</Emphasis>","Bist du kaputt","Fügt dem nächstgelegenen gegnerischen Arkana-Stein 5 % Schaden zu.",45,35,3,False,True,True,False,False,"Dismantling"
126,"Die unbestrittene - und ewige - Nummer 2 der Kobolde.","Unzufrieden mit der Explosivkraft des ersten Exemplars, kehrte Ba Go in sein Laboratorium  zurück und erschuf den Kobold Nr. 2. Mit Erfolg, denn Nr. 2 lebt!","Neues du willst wissen?
Ja, bei meinen lieben Bombern es gibt Neues!
<Emphasis>Ba Go</Emphasis>","Supersprengstoff","Führt eine Attacke mit Attacke-Wert 300 auf die Gegner in der Nähe aus, aber die ausführenden Trabanten werden weggeschickt.",20,45,2,False,False,False,True,False,"Damage"
127,"Eine Marionette, die dem berüchtigten Anführer der Riff-Harpunen nachempfunden ist. Pikst nur ganz selten.","Als fürsorglicher Laichvater ließ Novv dieses putzige Spielzeug mit aufgemalten Blutspritzern für seine Kleinen bauen. An Wildheit und Verschlagenheit kann der kleine Seeteufel es mit dem Original durchaus aufnehmen.","Erwähne seinen Namen in einer Hafenkneipe,
und die Arme und Beine vieler Seemänner fangen
wie von Geisterhand an zu schlottern!
<Emphasis>Ururu Kogururu</Emphasis>","Sapsa-Pikser","Erhöht die ATT der ausführenden Trabanten um 60.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",50,65,4,False,False,True,False,False,"Enhancement"
128,"Du rufst dein Brief-Chocobo-Küken als Begleiter herbei. Eines Tages wird dieser Chocobo eilige Nachrichten durch die Lüfte tragen, aber noch traut er sich keine fünf Yalme von dir weg.","Böse Zungen, die behaupten, dass dieses niedliche schwarze Küken nur ein gewöhnlicher gelber Chocobo ist, der in eine Teergrube geplumpst ist, halten den Racker nicht von seinen Flugversuchen ab.","Kweh!
<Emphasis>Jeder Chocobo, zu jeder Tageszeit</Emphasis>","Chocofalle","Stellt eine Falle auf, die nach 10 Sekunden ausgelöst werden kann. Bewirkt eine Attacke mit Attacke-Wert 260 auf die Gegner in der Nähe.",50,75,2,False,True,False,True,False,"Trap"
129,"Du rufst deine Kain-Puppe als Begleiter herbei. Beliebt bei Ishgardern ab 4 Jahren.","Jedes Kind in Ishgard kennt die Geschichte von Kain, dem Dragoon, der Ehre vor seine Pflicht stellte. Um die Sprungkraft der Aufziehpuppe zu maximieren, verstärkte der Handwerker die Hauptfedervor-
richtung mit Windkristallen.","Schon bald wirst du erkennen, dass ich mehr bin,
als Cecil jemals sein könnte.
<Emphasis>Kain</Emphasis>","Schutz des Dragoons","Macht die eigenen Einrichtungen (Tore, Schild und Suchendes Auge) unempfindlich für alle Angriffe.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20 Sekunden",75,55,3,True,False,False,False,False,"Special"
130,"Du rufst deinen Aufzieh-Alphinaud als Begleiter herbei. Perfekt geeignet für internationale Gipfeltreffen, Familienfeiern, Zusammenkünfte vor und nach Schlachten sowie jede andere Gelegenheit, bei der die Rekapitulation vergangener Ereignisse absolut unabdingbar ist.","Zur Aufbringung von finanziellen Mitteln ließ der Schatzmeister der Kristallstreiter zehntausende dieser Marionetten herstellen, um sie in Rowenas Haus der Wunder zu verkaufen ... wo sie seitdem wie Blei in den Regalen liegen.","Zahlt sich wohl aus, aus vornehmem
Hause zu stammen, was?
<Emphasis>Wedge</Emphasis>","Marsch der Weisen","Führt eine Attacke mit Attacke-Wert 80 auf die Gegner in der Nähe aus und verringert ihre ABW um 13 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",30,35,3,False,True,True,False,False,"Damage"
131,"Du rufst deine Aufzieh-Alisaie als Begleiter herbei. Für alle, die der Meinung sind, dass die bessere Hälfte mehr Aufmerksamkeit verdient hat.","Um die finanziellen Verluste durch die Herstellung zehntausender Aufzieh-Alphinauds auszugleichen, tauschte der Schatzmeister der Kristallstreiter einfach die Haarschleifen der Marionetten aus und verkaufte sie fortan als Aufzieh-
Alisaies.","Für die Zukunft Eorzeas!
<Emphasis>Alisaie (und Alphinaud)<Emphasis>","Erfülltes Vermächtnis","Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus.",40,40,4,False,True,False,False,False,"Damage"
132,"Du rufst deine Tataru-Puppe als Begleiter herbei. So ehrgeizig, so reizend ...","Niemand weiß, wer die Herstellung einer Tataru-Puppe in Auftrag gab ... Doch die Überprüfung der Geschäftsbücher des Bundes der Morgenröte ergaben Un<SoftHyphen/>stimmig<SoftHyphen/>keiten, über die die Rezeptionistin einfach hinweglächelte.","Wir haben jetzt alle Hände voll zu tun. Besonders
die arme Tataru, aber sie würde sich natürlich nie
beklagen.
<Emphasis>Minfilia</Emphasis>","Spezialtee","Erhöht die ABW von eigenen Trabanten in der Nähe um 10, im Fall von Puppen um 30.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",35,25,3,False,True,False,False,False,"Enhancement"
133,"Du rufst deine Cid-Puppe als Begleiter herbei. Legendäres Luftschiff nicht in der Packung enthalten.","Die Spielzeugversion des legendären Ingenieurs erweist sich als Verkaufsschlager, der den Wert der Gar<SoftHyphen/>lond-Me<SoftHyphen/>tall<SoftHyphen/>wer<SoftHyphen/>ke in neue Höhen treibt.","Cid Garlond, du <Emphasis>lebst</Emphasis>?!
<Emphasis>Drillemont</Emphasis>","Magitek-Falle","Stellt eine Falle auf, die nach 10 Sekunden ausgelöst werden kann. Bewirkt eine Attacke mit Attacke-Wert 180 auf die Feinde in der Nähe.",70,70,4,False,True,False,False,False,"Trap"
134,"Du rufst dein Kleinhorn als Begleiter herbei. Vorsicht, Kleinhorn macht auch Mist.","Dem magischen Einhorn nachempfunden, das bei den Priestern Ishgards als Symbol der Reinheit gilt und eine wichtige Rolle bei der Herstellung von Weihwasser spielt.","Das war kein gewöhnliches Pferd ...
<Emphasis>Braya</Emphasis>","Ainkhürn","Erhöht die GSW von eigenen Trabanten in der Nähe um 35 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",35,30,3,False,True,False,False,False,"Enhancement"
135,"Du rufst deinen Aufzieh-Gundo als Begleiter herbei. Sieht schwerer aus, als er ist.","Geschaffen von einem gefräßigen Gundo-Schamanen, der dem Abbild eines Vanu-Kriegers dadurch Leben einhauchte, dass er nach einem deftigen Essen dezent aushauchte.","Seid willkommen, Na-Vanu-eeh,
wie milder Frühlingstag!
<Emphasis>Lonu Vanu</Emphasis>","Sonnentanz","Erhöht die ATT der ausführenden Trabanten um 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15 Sekunden",35,30,2,False,True,True,False,False,"Enhancement"
136,"Du rufst deinen Mini-Atomos als Begleiter herbei. Reißt gerne mal das Maul auf.","Ein Nichts<SoftHyphen/>gesand<SoftHyphen/>ter ist niemals eine angenehme Erscheinung. Sogar in Miniaturform ist Atomos von einer Aura umgehen, die sagt: Renn und dreh dich nicht um.","Das Ende der Welt naht! Entledigt
euch eurer Habseligkeiten!
<Emphasis>Weltuntergangsprediger
der Sechsten Ära des Lichts</Emphasis>","Zyklon","Macht eigene Trabanten in der Nähe unempfindlich gegen Angriffe von Puppen.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 5 Sekunden",35,65,3,True,False,False,False,False,"Enhancement"
137,"Du rufst deine Eulette als Begleiter herbei. Komplett mit um 360° drehbarem Kopf.","Es gibt Gelehrte, die diese Geschöpfe für intelligent halten, da sie ihre Augen wie beim Lesen von links nach rechts bewegen, wenn sie Nester aus den Seiten zerrupfter Geschichtsbücher bauen.","Hätte ich nur einen Eulensicht-Gürtel, der zu
meinem Eulensicht-Beinkleid passt.
<Emphasis>Eitle Astrologin</Emphasis>","Querlesen","Halbiert den Ruf-Timer von Trabanten beim Herbeirufen.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",55,50,4,False,True,True,False,False,"Special"
138,"Du rufst dein hässliches Entlein als Begleiter herbei. Kann zu einem schönen Schwan heranwachsen - oder auch nicht.","Irgendwann reichten dem Entlein die mitleidvollen Blicke seiner Artgenossen und es verließ das heimatliche Nimmerreich, um einen Ort zu finden, an dem es einfach nur es selbst sein kann.","Ente serviert man am besten geröstet,
mit einer milden Orangensauce.
<Emphasis>Lyngsath</Emphasis>","Rache des Schwans","Führt eine Attacke mit Attacke-Wert 230 auf die Gegner in der Nähe aus.",40,60,3,False,False,False,True,False,"Damage"
139,"Du rufst dein Geira-Kätzchen als Begleiter herbei. Abgegriffene Reisetagebücher mit Geschichten über putzige Kätzchen sind der Renner in den Gästezimmern Eorzeas.","Die Flügel scheinen eher mechanischer Natur zu sein, aber die Kratzbürstigkeit der Geira-Kätzchen macht es schwer, sie genauer zu begutachten.","Guter Wein und ein süßes Kätzchen,
das wird dem Kapitän gefallen!
<Emphasis>Hirskskrat</Emphasis>","Zerkratzen","Führt eine Attacke mit Attacke-Wert 90 auf Gegner in der Nähe aus und fügt ihnen eine Schwäche gegen Tiere zu.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",30,40,3,False,False,True,True,False,"Damage"
140,"Du rufst deine Aufzieh-Schubkarre als Begleiter herbei. Hast du einen kampfunfähigen Golem zu transportieren?","Dieses Gärtnerutensil mit Eigenantrieb wurde ursprünglich als Preis für einen Gizar-Zuchtwett-
bewerb der Ährenkranzkolonie hergestellt, doch kam es nie zu einer Preisverleihung, da alle Gizar-Pflanzen von Ungeziefer
aufgefressen wurden.","Die Abenteurer schleppen Allagische Steine
schubkarrenweise zu Rowena!
<Emphasis>Eginolf</Emphasis>","Vitaminschub","Erhöht die ABW von eigenen Trabanten in der Nähe um 10, im Fall von Apparaten um 30.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",35,40,3,False,True,False,False,False,"Enhancement"
141,"Du rufst dein Rotpanda-Stofftier als Begleiter herbei. Flauschig, niedlich und rot.","Man munkelt, dass ein gewisser Legatus des Kaiserreichs mit einem Rotpanda-Stofftier zu schlafen pflegte, doch bei Gerüchten solcher Art handelt es sich meist um mhigische Schmutzkampagnen.","Modisch bin ich nicht so bewandert,
aber in letzter Zeit sehe ich auffallend
viele rote Kleider und Accessoires.
<Emphasis>Aubelet</Emphasis>","Zähnefletschen","Fügt einem gegnerischen Schild 70 % Schaden zu. Kein Effekt, falls er schon zerstört ist.",95,50,4,False,True,False,False,False,"Dismantling"
142,"Du rufst deine Seite 63 als Begleiter herbei. Weiß sie, was auf den 62 Seiten vor ihr stand?","Die in Blut gefassten Geheimzeichen auf der Pergamentseite lassen ein unbehagliches Gefühl in dir aufkommen. Vielleicht ist es auch nur die Tatsache, dass die Seite dir auf Schritt und Tritt folgt.","Lesen ist nicht meine Stärke, und
mit so einem Wälzer werde ich nicht
von heute auf morgen fertig.
<Emphasis>Gerolt</Emphasis>","Zensuraufhebung","Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus.",30,35,1,False,True,True,False,True,"Damage"
143,"Du rufst deinen Eisenzwerg als Begleiter herbei. Er bevorzugt allerdings den Namen „kleiner Eisengigant“.","Deine Abenteurer-Marionette nennt ihn eine „Zufallsbekanntschaft“, aber dir dünkt, dass sie den Begleiter zu ihrer Unterhaltung auf langen Reisen selbst gebaut hat.","Aber wenn du Eisen im Blut hast
und dich zum Schmied berufen fühlst,
dann bist du hier genau richtig.
<Emphasis>Randwulf</Emphasis>","Klonk","Erhöht die ATT der ausführenden Trabanten um 60.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",35,45,3,False,False,True,False,False,"Enhancement"
144,"Du rufst dein Greifen-Küken als Begleiter herbei. Nicht zu verwechseln mit Griffons oder Gryphen.","Eines Nachts, als er das schlagende Herz eines Greifen herausriss und den Göttern als Opfergabe entgegenstreckte, fand ein Jäger des Clan Centurio ein hungriges Greifen-Küken ... und nannte es Holger.","Du wärst überrascht, wie viele von Schnäbeln
und Krallen zerfetzt werden.
<Emphasis>Fafafono</Emphasis>","Gefiederhag","Macht eigene Trabanten in der Nähe unempfindlich für Angriffe von Puppen.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 5 Sekunden",65,45,3,False,False,False,False,False,"Enhancement"
145,"Du rufst deine Eisherz-Puppe als Begleiter herbei. Sie ist erstaunlich heißblütig.","Immer wieder schmuggeln im Exil lebende Häretiker Exemplare dieser Aufziehpuppe nach Ishgard, um der kirchlichen Autorität einen Streich zu spielen.","Eisherz, diese kaltblütige Hexe!
<Emphasis>Haurchefant</Emphasis>","Eisige Träume","Macht Gegner in der Nähe be<SoftHyphen/>we<SoftHyphen/>gungs<SoftHyphen/>un<SoftHyphen/>fäh<SoftHyphen/>ig.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 5 Sekunden",55,60,2,True,False,False,True,False,"Enfeeblement"
146,"Du rufst deinen Gestahl-Schoßhund als Begleiter herbei. So ein süßes Hündchen, komm her, süßes Hündchen, was bist du für ein süßes Hündchen ...!","Wer einmal gesehen hat, wie sich dieses Hündchen in altem Erbrochenen wälzt, bekommt Zweifel an seiner angeblich blaublütigen Abstammung.","Nein, Kefka! Tu nichts Unüberlegtes!
<Emphasis>Imperator Gestahl</Emphasis>","Kaiserkläffer","Macht die ausführenden Trabanten unempfindlich gegen Angriffe von Monstern.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",45,45,3,False,False,False,True,False,"Enhancement"
147,"Du rufst deinen Dampf-Stampfer als Begleiter herbei. Der Auspuff befindet sich am unteren Ende des Rückens.","Diesen winzigen Prototyp einer neuen Kampfmaschine haben die Techniker der Indigohand nach eingehender Untersuchung unzähliger Krabbenschalen entwickelt. Die Studienobjekte wurden im Anschluss
verspeist.","Pshhkhoo ... Kleinebombe ist nicht schlimm!
Brauchzzu nicht laufen.
<Emphasis>Brayflox</Emphasis>","Verbrühenluft","Fügt dem nächstgelegenen gegnerischen Tor 60<Indent/>% Schaden zu. Kein Effekt, falls es schon zerstört ist.",30,70,2,False,True,True,False,False,"Dismantling"
148,"Du rufst deinen blaublütigen Behemoth als Begleiter herbei. Nummer 47 in der Thronfolge.","Ein junger Jäger des Clan Centurio fand diesen Sprössling des Kaiser-Behemoths auf seinen Reisen durch den eisigen Norden. Überwältigt von dessen Fressgier, gab er ihn weiter ... an dich.","Diese holde Dame kämpft wie
ein verdammter Behemoth!
<Emphasis>Verwundeter Chocobo-Jäger</Emphasis>","Gravitätisches Gebrüll","Erhöht die ATT der ausführenden Trabanten um 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15 Sekunden",40,55,2,False,True,True,False,False,"Enhancement"
149,"Du rufst dein Begleitmodul als ... Begleiter herbei und staunst über die technischen Errungenschaften der Allager.","Wedge selbst baute das Begleitmodul aus alten allagischen Schrottteilen, doch sein Leitsystem verwendet noch Koordinaten aus der letzten Ära des Lichts.","Leitsystem aktiviert ...
Initialisiere Startsequenz ...
Der Nutzervereinbarung zustimmen ...
<Emphasis>Wegleitsystem</Emphasis>","Gravitationsfeld","Führt eine Attacke mit Attacke-Wert 60 auf die Gegner in der Nähe aus und verringert ihre GSW um 70 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",60,25,3,True,False,False,False,False,"Damage"
150,"Du rufst deine Yugiri-Puppe als Begleiter herbei. Ihre Maske erzeugt eine geheimnisvolle Aura ...","Ein domanischer Puppenmacher mit Heimweh erschuf dieses Abbild seiner mutigen Anführerin, als er mit ihr vor den Garlearn nach Ul'dah floh.","Die kann ganz toll kämpfen, ist superschlau
und außerdem immer total nett zu uns!
<Emphasis>Koharu</Emphasis>","Suiyaku","Erhöht die ATT eigener Trabanten in der Nähe um 20, im Fall von Puppen um 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",55,50,2,False,True,False,True,False,"Enhancement"
151,"Du rufst dein Peridot-Karfunkel als Begleiter herbei. Mit Treuegarantie.","Tataru selbst beauftragte die Gilde der Hermetiker, dieses Karfunkel an unsere Welt zu binden. Damit wenigstens ein Karfunkel kommt, wenn sie eins ruft.","Huch! Ein böses Tier! Na warte! Ich
hermetisiere dich weg! Fass, Karfunkel!
<Emphasis>Tataru</Emphasis>","Rückstoß","Schleudert die Gegner in der Nähe zurück.",65,45,3,False,False,True,True,False,"Special"
152,"Du rufst dein Heliodor-Karfunkel herbei. Mit Treuegarantie.","Voller Mitleid mit der armen Tataru, die sich mit dem Beschwören von Karfunkeln abplagte, orderte Alphinaud dieses magische Meisterwerk bei der Hermetikergilde.","Wenn ich das mit meinem Wissen kombiniere ...
könnte ich sogar eine neue Art von Karfunkel
hervorbringen!
<Emphasis>Alphinaud</Emphasis>","Einrollen","Erhöht die ABW der ausführenden Trabanten um 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",20,30,2,False,False,False,False,False,"Enhancement"
153,"","","","","",0,0,0,False,False,False,False,False,""
154,"Du rufst deine Goldrausch-Karre als Begleiter herbei. Das Gold musst du aber selber hineinschaufeln.","Was kein Abenteurer ahnt, ist, dass Gehilfen seit langem automatisierte Karren benutzen, um die Früchte ihrer Streifzüge abzutransportieren.","Ah, ein neuer Kandidat für
die Arbeiten im Bergwerk?
<Emphasis>Beringaer</Emphasis>","Neuvergoldung","Stellt einen zerstörten Schild wieder her.",40,35,3,False,True,True,False,False,"Special"
